Crash ID,State,Month,Year,Dayweek,Time,Crash Type,Speed Limit,Road User,Gender,Age,National Remoteness Areas,SA4 Name 2021,National LGA Name 2021,National Road Type,Christmas Period,Easter Period,Age Group,Day of week,Time of day,Number of Fatalities,National LGA NAme 2021,Time of Day
20233172,Qld,Aug,2023,Monday,1900-01-01 12:00:00,Single,50,Driver,Male,86,Major Cities of Australia,Sunshine Coast,Sunshine Coast,Collector Road,No,No,75_or_older,Weekday,Day,-9,,
20235041,WA,Aug,2023,Thursday,1900-01-01 23:03:00,Single,110,Driver,Male,23,,,,,No,No,17_to_25,Weekday,Night,-9,,
20233100,Qld,Aug,2023,Thursday,1900-01-01 02:00:00,Single,100,Driver,Male,27,Outer Regional Australia,Wide Bay,South Burnett,Sub-arterial Road,No,No,26_to_39,Weekday,Night,-9,,
20231036,NSW,Aug,2023,Thursday,1900-01-01 04:19:00,Single,100,Driver,Male,37,Outer Regional Australia,Far West and Orana,Dubbo Regional,National or State Highway,No,No,26_to_39,Weekday,Night,-9,,
20232013,Vic,Aug,2023,Friday,1900-01-01 17:17:00,Multiple,110,Passenger,Male,75,Inner Regional Australia,Latrobe - Gippsland,Latrobe (Vic.),National or State Highway,No,No,75_or_older,Weekday,Day,-9,,
20232098,Vic,Aug,2023,Thursday,1900-01-01 10:27:00,Multiple,-9,Driver,Male,76,,,,,No,No,75_or_older,Weekday,Day,-9,,
20235019,WA,Aug,2023,Wednesday,1900-01-01 16:48:00,Single,50,Pedestrian,Male,78,,,,,No,No,75_or_older,Weekday,Day,-9,,
20233125,Qld,Aug,2023,Tuesday,1900-01-01 20:00:00,Multiple,110,Driver,Male,41,Outer Regional Australia,Central Queensland,Central Highlands (Qld),National or State Highway,No,No,40_to_64,Weekday,Night,-9,,
20231081,NSW,Aug,2023,Thursday,1900-01-01 20:30:00,Single,100,Driver,Male,40,Outer Regional Australia,Riverina,Temora,Sub-arterial Road,No,No,40_to_64,Weekday,Night,-9,,
20235081,WA,Aug,2023,Thursday,1900-01-01 21:22:00,Single,100,Driver,Male,45,,,,,No,No,40_to_64,Weekday,Night,-9,,
20233185,Qld,Aug,2023,Friday,1900-01-01 05:00:00,Multiple,50,Motorcycle rider,Male,48,Major Cities of Australia,Brisbane - North,Brisbane,Local Road,No,No,40_to_64,Weekday,Night,-9,,
20235045,WA,Aug,2023,Wednesday,1900-01-01 19:21:00,Single,110,Driver,Male,48,,,,,No,No,40_to_64,Weekday,Night,-9,,
20233196,Qld,Aug,2023,Thursday,1900-01-01 20:00:00,Multiple,60,Driver,Male,74,Outer Regional Australia,Mackay - Isaac - Whitsunday,Whitsunday,National or State Highway,No,No,65_to_74,Weekday,Night,-9,,
20233033,Qld,Aug,2023,Friday,1900-01-01 03:00:00,Single,100,Driver,Male,71,Inner Regional Australia,Wide Bay,Fraser Coast,Access road,No,No,65_to_74,Weekday,Night,-9,,
20234075,SA,Aug,2023,Thursday,1900-01-01 04:30:00,Single,60,Driver,Male,69,Major Cities of Australia,Adelaide - North,Port Adelaide Enfield,Sub-arterial Road,No,No,65_to_74,Weekday,Night,-9,,
20232035,Vic,Aug,2023,Thursday,1900-01-01 21:30:00,Single,100,Driver,Male,78,Inner Regional Australia,Shepparton,Moira,National or State Highway,No,No,75_or_older,Weekday,Night,-9,,
20232162,Vic,Aug,2023,Wednesday,1900-01-01 18:15:00,Multiple,-9,Motorcycle rider,Male,35,,,,,No,No,26_to_39,Weekday,Night,-9,,
20234024,SA,Aug,2023,Tuesday,1900-01-01 18:40:00,Single,100,Driver,Male,17,Remote Australia,South Australia - South East,Tatiara,Collector Road,No,No,17_to_25,Weekday,Night,-9,,
20235048,WA,Aug,2023,Tuesday,1900-01-01 19:38:00,Single,70,Driver,Male,18,,,,,No,No,17_to_25,Weekday,Night,-9,,
20233004,Qld,Aug,2023,Saturday,1900-01-01 02:00:00,Single,70,Passenger,Male,23,Inner Regional Australia,Wide Bay,Bundaberg,Sub-arterial Road,No,No,17_to_25,Weekend,Night,-9,,
20231240,NSW,Aug,2023,Saturday,1900-01-01 00:30:00,Single,100,Driver,Male,23,Outer Regional Australia,Riverina,Carrathool,National or State Highway,No,No,17_to_25,Weekend,Night,-9,,
20232079,Vic,Aug,2023,Wednesday,1900-01-01 00:10:00,Multiple,100,Pedestrian,Male,58,Major Cities of Australia,Melbourne - Inner,Yarra,National or State Highway,No,No,40_to_64,Weekday,Night,-9,,
20233201,Qld,Aug,2023,Sunday,1900-01-01 04:00:00,Single,100,Passenger,Male,33,Outer Regional Australia,Queensland - Outback,Mareeba,Local Road,No,No,26_to_39,Weekend,Night,-9,,
20237004,NT,Aug,2023,Thursday,1900-01-01 18:35:00,Multiple,50,Motorcycle rider,Male,33,Outer Regional Australia,Darwin,Palmerston,Sub-arterial Road,No,No,26_to_39,Weekday,Night,-9,,
20233125,Qld,Aug,2023,Tuesday,1900-01-01 20:00:00,Multiple,110,Driver,Male,35,Outer Regional Australia,Central Queensland,Central Highlands (Qld),National or State Highway,No,No,26_to_39,Weekday,Night,-9,,
20232022,Vic,Aug,2023,Thursday,1900-01-01 18:46:00,Single,-9,Driver,Male,34,,,,,No,No,26_to_39,Weekday,Night,-9,,
20231102,NSW,Aug,2023,Saturday,1900-01-01 17:57:00,Multiple,60,Motorcycle rider,Male,19,Major Cities of Australia,Sydney - Outer South West,Campbelltown,Local Road,No,No,17_to_25,Weekend,Day,-9,,
20231053,NSW,Aug,2023,Sunday,1900-01-01 17:05:00,Multiple,110,Driver,Male,23,Outer Regional Australia,Riverina,Cootamundra-Gundagai,National or State Highway,No,No,17_to_25,Weekend,Day,-9,,
20232131,Vic,Aug,2023,Thursday,1900-01-01 23:00:00,Single,-9,Driver,Male,62,,,,,No,No,40_to_64,Weekday,Night,-9,,
20235024,WA,Aug,2023,Sunday,1900-01-01 06:15:00,Single,50,Driver,Male,31,,,,,No,No,26_to_39,Weekend,Day,-9,,
20235049,WA,Aug,2023,Sunday,1900-01-01 09:05:00,Single,90,Driver,Male,57,,,,,No,No,40_to_64,Weekend,Day,-9,,
20233039,Qld,Aug,2023,Sunday,1900-01-01 12:00:00,Multiple,100,Driver,Female,49,Inner Regional Australia,Darling Downs - Maranoa,Southern Downs,National or State Highway,No,No,40_to_64,Weekend,Day,-9,,
20233037,Qld,Aug,2023,Sunday,1900-01-01 09:00:00,Multiple,60,Driver,Male,46,Outer Regional Australia,Mackay - Isaac - Whitsunday,Isaac,Collector Road,No,No,40_to_64,Weekend,Day,-9,,
20235055,WA,Aug,2023,Saturday,1900-01-01 09:00:00,Single,50,Driver,Male,45,,,,,No,No,40_to_64,Weekend,Day,-9,,
20231041,NSW,Aug,2023,Monday,1900-01-01 05:40:00,Single,100,Driver,Male,60,Inner Regional Australia,Richmond - Tweed,Richmond Valley,Sub-arterial Road,No,No,40_to_64,Weekend,Night,-9,,
20233049,Qld,Aug,2023,Saturday,1900-01-01 11:00:00,Multiple,100,Motorcycle rider,Male,40,Inner Regional Australia,Logan - Beaudesert,Scenic Rim,National or State Highway,No,No,40_to_64,Weekend,Day,-9,,
20234043,SA,Aug,2023,Sunday,1900-01-01 11:50:00,Single,110,Driver,Male,49,Outer Regional Australia,South Australia - South East,Naracoorte Lucindale,Sub-arterial Road,No,No,40_to_64,Weekend,Day,-9,,
20233080,Qld,Aug,2023,Saturday,1900-01-01 10:00:00,Multiple,50,Pedal cyclist,Male,65,Major Cities of Australia,Brisbane - West,Brisbane,Collector Road,No,No,65_to_74,Weekend,Day,-9,,
20232016,Vic,Aug,2023,Sunday,1900-01-01 16:30:00,Multiple,100,Driver,Female,66,Inner Regional Australia,Latrobe - Gippsland,Latrobe (Vic.),National or State Highway,No,No,65_to_74,Weekend,Day,-9,,
20231139,NSW,Aug,2023,Sunday,1900-01-01 13:50:00,Single,80,Pedal cyclist,Male,67,Inner Regional Australia,Illawarra,Kiama,National or State Highway,No,No,65_to_74,Weekend,Day,-9,,
20234076,SA,Aug,2023,Sunday,1900-01-01 13:00:00,Single,110,Driver,Female,85,Outer Regional Australia,South Australia - South East,Wattle Range,Collector Road,No,No,75_or_older,Weekend,Day,-9,,
20232118,Vic,Aug,2023,Saturday,1900-01-01 16:09:00,Multiple,-9,Driver,Female,83,,,,,No,No,75_or_older,Weekend,Day,-9,,
20235025,WA,Aug,2023,Sunday,1900-01-01 07:00:00,Single,110,Driver,Male,21,,,,,No,No,17_to_25,Weekend,Day,-9,,
20231148,NSW,Aug,2023,Friday,1900-01-01 10:40:00,Single,90,Driver,Female,20,Inner Regional Australia,Mid North Coast,Mid-Coast,Arterial Road,No,No,17_to_25,Weekday,Day,-9,,
20233145,Qld,Aug,2023,Tuesday,1900-01-01 11:00:00,Multiple,100,Motorcycle rider,Male,20,Inner Regional Australia,Darling Downs - Maranoa,Toowoomba,Collector Road,No,No,17_to_25,Weekday,Day,-9,,
20233193,Qld,Aug,2023,Friday,1900-01-01 12:00:00,Single,-9,Passenger,Male,32,Inner Regional Australia,Sunshine Coast,Sunshine Coast,Local Road,No,No,26_to_39,Weekday,Day,-9,,
20231179,NSW,Aug,2023,Friday,1900-01-01 07:55:00,Multiple,110,Passenger,Male,30,Outer Regional Australia,Riverina,Wagga Wagga,National or State Highway,No,No,26_to_39,Weekday,Day,-9,,
20231199,NSW,Aug,2023,Wednesday,1900-01-01 16:25:00,Multiple,100,Driver,Male,33,Outer Regional Australia,Far West and Orana,Dubbo Regional,National or State Highway,No,No,26_to_39,Weekday,Day,-9,,
20233198,Qld,Aug,2023,Wednesday,1900-01-01 06:00:00,Single,100,Driver,Female,42,Outer Regional Australia,Wide Bay,North Burnett,National or State Highway,No,No,40_to_64,Weekday,Day,-9,,
20235052,WA,Aug,2023,Thursday,1900-01-01 10:23:00,Single,110,Driver,Male,56,,,,,No,No,40_to_64,Weekday,Day,-9,,
20233117,Qld,Aug,2023,Friday,1900-01-01 09:00:00,Multiple,100,Motorcycle rider,Male,48,Inner Regional Australia,Ipswich,Lockyer Valley,Local Road,No,No,40_to_64,Weekday,Day,-9,,
20231183,NSW,Aug,2023,Tuesday,1900-01-01 16:15:00,Multiple,70,Driver,Male,17,Major Cities of Australia,Central Coast,Central Coast,National or State Highway,No,No,17_to_25,Weekday,Day,-9,,
20233186,Qld,Aug,2023,Thursday,1900-01-01 11:00:00,Multiple,100,Motorcycle rider,Male,64,Outer Regional Australia,Townsville,Burdekin,Local Road,No,No,40_to_64,Weekday,Day,-9,,
20232070,Vic,Aug,2023,Thursday,1900-01-01 15:32:00,Multiple,80,Driver,Male,49,Inner Regional Australia,Melbourne - Outer East,Yarra Ranges,National or State Highway,No,No,40_to_64,Weekday,Day,-9,,
20232111,Vic,Aug,2023,Friday,1900-01-01 06:35:00,Multiple,70,Motorcycle rider,Male,45,Major Cities of Australia,Geelong,Greater Geelong,Local Road,No,No,40_to_64,Weekday,Day,-9,,
20233159,Qld,Aug,2023,Tuesday,1900-01-01 16:00:00,Multiple,80,Driver,Male,69,Outer Regional Australia,Townsville,Townsville,National or State Highway,No,No,65_to_74,Weekday,Day,-9,,
20232098,Vic,Aug,2023,Thursday,1900-01-01 10:27:00,Multiple,-9,Passenger,Male,73,,,,,No,No,65_to_74,Weekday,Day,-9,,
20232098,Vic,Aug,2023,Thursday,1900-01-01 10:27:00,Multiple,-9,Passenger,Female,69,,,,,No,No,65_to_74,Weekday,Day,-9,,
20231099,NSW,Aug,2023,Wednesday,1900-01-01 14:45:00,Multiple,100,Driver,Male,77,Outer Regional Australia,New England and North West,Liverpool Plains,Local Road,No,No,75_or_older,Weekday,Day,-9,,
20233074,Qld,Aug,2023,Friday,1900-01-01 11:00:00,Multiple,60,Passenger,Female,78,Inner Regional Australia,Toowoomba,Toowoomba,National or State Highway,No,No,75_or_older,Weekday,Day,-9,,
20235005,WA,Aug,2023,Thursday,1900-01-01 09:26:00,Single,90,Driver,Male,77,,,,,No,No,75_or_older,Weekday,Day,-9,,
20233171,Qld,Aug,2023,Wednesday,1900-01-01 10:00:00,Multiple,70,Driver,Female,80,Major Cities of Australia,Gold Coast,Gold Coast,Sub-arterial Road,No,No,75_or_older,Weekday,Day,-9,,
20231166,NSW,Aug,2023,Monday,1900-01-01 14:00:00,Single,50,Driver,Male,86,Inner Regional Australia,Mid North Coast,Nambucca Valley,Access road,No,No,75_or_older,Weekday,Day,-9,,
20233068,Qld,Aug,2023,Monday,1900-01-01 12:00:00,Single,50,Driver,Female,78,Outer Regional Australia,Townsville,Burdekin,Local Road,No,No,75_or_older,Weekday,Day,-9,,
20232098,Vic,Aug,2023,Thursday,1900-01-01 10:27:00,Multiple,-9,Passenger,Female,73,,,,,No,No,65_to_74,Weekday,Day,-9,,
20231123,NSW,Aug,2023,Monday,1900-01-01 06:20:00,Multiple,80,Driver,Female,22,Inner Regional Australia,Southern Highlands and Shoalhaven,Shoalhaven,National or State Highway,No,No,17_to_25,Weekday,Day,-9,,
20232089,Vic,Aug,2023,Friday,1900-01-01 21:20:00,Single,60,Pedestrian,Male,16,Inner Regional Australia,Hume,Benalla,National or State Highway,No,No,0_to_16,Weekend,Night,-9,,
20234079,SA,Aug,2023,Sunday,1900-01-01 19:08:00,Single,50,Pedestrian,Male,28,Inner Regional Australia,South Australia - South East,Mid Murray,Local Road,No,No,26_to_39,Weekend,Night,-9,,
20233078,Qld,Aug,2023,Tuesday,1900-01-01 20:00:00,Single,20,Pedestrian,Male,28,Outer Regional Australia,Cairns,Douglas,National or State Highway,No,No,26_to_39,Weekday,Night,-9,,
20231111,NSW,Aug,2023,Saturday,1900-01-01 08:04:00,Single,40,Pedestrian,Female,66,Inner Regional Australia,Central West,Bathurst Regional,Sub-arterial Road,No,No,65_to_74,Weekend,Day,-9,,
20231219,NSW,Aug,2023,Friday,1900-01-01 18:14:00,Single,60,Pedestrian,Male,71,Major Cities of Australia,Sydney - Inner South West,Canterbury-Bankstown,Collector Road,No,No,65_to_74,Weekend,Night,-9,,
20231043,NSW,Aug,2023,Wednesday,1900-01-01 06:25:00,Single,60,Pedestrian,Female,55,Major Cities of Australia,Sydney - South West,Fairfield,Local Road,No,No,40_to_64,Weekday,Day,-9,,
20234059,SA,Aug,2023,Wednesday,1900-01-01 01:00:00,Single,50,Pedestrian,Male,32,Major Cities of Australia,Adelaide - North,Playford,Local Road,No,No,26_to_39,Weekday,Night,-9,,
20233164,Qld,Aug,2023,Wednesday,1900-01-01 16:00:00,Single,50,Pedestrian,Female,86,Major Cities of Australia,Gold Coast,Gold Coast,Local Road,No,No,75_or_older,Weekday,Day,-9,,
20232086,Vic,Aug,2023,Wednesday,1900-01-01 19:36:00,Single,-9,Pedestrian,Male,32,,,,,No,No,26_to_39,Weekday,Night,-9,,
20233082,Qld,Aug,2023,Monday,1900-01-01 07:00:00,Single,80,Pedestrian,Male,85,Inner Regional Australia,Ipswich,Lockyer Valley,National or State Highway,No,No,75_or_older,Weekday,Day,-9,,
20231028,NSW,Aug,2023,Wednesday,1900-01-01 05:10:00,Single,60,Pedestrian,Female,70,Major Cities of Australia,Sydney - Inner South West,Bayside,Arterial Road,No,No,65_to_74,Weekday,Night,-9,,
20232022,Vic,Aug,2023,Thursday,1900-01-01 18:46:00,Single,-9,Passenger,Male,26,,,,,No,No,26_to_39,Weekday,Night,-9,,
20237009,NT,Aug,2023,Thursday,1900-01-01 18:57:00,Multiple,80,Pedestrian,Male,48,,,,,No,No,40_to_64,Weekday,Night,-9,,
20233178,Qld,Jul,2023,Sunday,1900-01-01 18:00:00,Single,60,Passenger,Male,17,Major Cities of Australia,Brisbane - West,Brisbane,Collector Road,No,No,17_to_25,Weekend,Night,-9,,
20235031,WA,Jul,2023,Saturday,1900-01-01 00:02:00,Single,60,Driver,Male,19,,,,,No,No,17_to_25,Weekend,Night,-9,,
20231077,NSW,Jul,2023,Sunday,1900-01-01 20:15:00,Single,50,Driver,Male,35,Major Cities of Australia,Sydney - Outer West and Blue Mountains,Penrith,Local Road,No,No,26_to_39,Weekend,Night,-9,,
20231045,NSW,Jul,2023,Saturday,1900-01-01 02:05:00,Single,50,Motorcycle rider,Male,29,Outer Regional Australia,New England and North West,Moree Plains,Local Road,No,No,26_to_39,Weekend,Night,-9,,
20232126,Vic,Jul,2023,Sunday,1900-01-01 22:15:00,Single,80,Passenger,Male,58,Inner Regional Australia,Hume,Strathbogie,Arterial Road,No,No,40_to_64,Weekend,Night,-9,,
20231231,NSW,Jul,2023,Saturday,1900-01-01 17:05:00,Single,80,Driver,Male,36,Inner Regional Australia,Richmond - Tweed,Lismore,Arterial Road,No,No,26_to_39,Weekend,Day,-9,,
20231061,NSW,Jul,2023,Saturday,1900-01-01 20:00:00,Multiple,60,Motorcycle rider,Male,22,Major Cities of Australia,Sydney - Ryde,Parramatta,Arterial Road,No,No,17_to_25,Weekend,Night,-9,,
20235058,WA,Jul,2023,Wednesday,1900-01-01 05:30:00,Multiple,80,Driver,Male,48,,,,,No,No,40_to_64,Weekday,Night,-9,,
20234064,SA,Jul,2023,Saturday,1900-01-01 18:00:00,Single,100,Motorcycle rider,Male,53,Very Remote Australia,South Australia - Outback,Ceduna,Collector Road,No,No,40_to_64,Weekend,Night,-9,,
20231126,NSW,Jul,2023,Saturday,1900-01-01 19:30:00,Single,80,Passenger,Female,52,Outer Regional Australia,Capital Region,Snowy Monaro Regional,National or State Highway,No,No,40_to_64,Weekend,Night,-9,,
20232171,Vic,Jul,2023,Friday,1900-01-01 19:55:00,Multiple,100,Driver,Male,57,Outer Regional Australia,Latrobe - Gippsland,Unincorporated Vic,Access road,No,No,40_to_64,Weekend,Night,-9,,
20233089,Qld,Jul,2023,Sunday,1900-01-01 23:00:00,Single,70,Driver,Male,18,Major Cities of Australia,Brisbane - East,Brisbane,Sub-arterial Road,No,No,17_to_25,Weekend,Night,-9,,
20232043,Vic,Jul,2023,Sunday,1900-01-01 19:00:00,Single,60,Driver,Male,65,Outer Regional Australia,North West,Northern Grampians,Arterial Road,No,No,65_to_74,Weekend,Night,-9,,
20231100,NSW,Jul,2023,Monday,1900-01-01 03:15:00,Multiple,80,Driver,Male,82,Inner Regional Australia,Central West,Mid-Western Regional,National or State Highway,No,No,75_or_older,Weekend,Night,-9,,
20233020,Qld,Jul,2023,Friday,1900-01-01 13:00:00,Multiple,100,Motorcycle rider,Male,51,Inner Regional Australia,Central Queensland,Livingstone,Local Road,No,No,40_to_64,Weekday,Day,-9,,
20231165,NSW,Jul,2023,Friday,1900-01-01 18:00:00,Multiple,70,Motorcycle rider,Male,14,Major Cities of Australia,Newcastle and Lake Macquarie,Lake Macquarie,Arterial Road,No,No,0_to_16,Weekend,Night,-9,,
20232030,Vic,Jul,2023,Monday,1900-01-01 13:10:00,Multiple,-9,Driver,Male,61,,,,,No,No,40_to_64,Weekday,Day,-9,,
20234078,SA,Jul,2023,Monday,1900-01-01 14:32:00,Multiple,60,Driver,Male,68,Major Cities of Australia,Adelaide - South,Marion,Sub-arterial Road,No,No,65_to_74,Weekday,Day,-9,,
20233118,Qld,Jul,2023,Wednesday,1900-01-01 18:00:00,Single,100,Driver,Male,24,Outer Regional Australia,Mackay - Isaac - Whitsunday,Whitsunday,Local Road,No,No,17_to_25,Weekday,Night,-9,,
20233148,Qld,Jul,2023,Friday,1900-01-01 03:00:00,Multiple,110,Passenger,Female,25,Inner Regional Australia,Sunshine Coast,Noosa,National or State Highway,No,No,17_to_25,Weekday,Night,-9,,
20233076,Qld,Jul,2023,Tuesday,1900-01-01 17:00:00,Single,100,Driver,Male,77,Inner Regional Australia,Darling Downs - Maranoa,Southern Downs,Local Road,No,No,75_or_older,Weekday,Day,-9,,
20233090,Qld,Jul,2023,Friday,1900-01-01 00:00:00,Multiple,60,Passenger,Female,18,Inner Regional Australia,Toowoomba,Toowoomba,Local Road,No,No,17_to_25,Weekday,Night,-9,,
20232036,Vic,Jul,2023,Wednesday,1900-01-01 01:38:00,Single,-9,Driver,Male,19,,,,,No,No,17_to_25,Weekday,Night,-9,,
20233148,Qld,Jul,2023,Friday,1900-01-01 03:00:00,Multiple,110,Driver,Female,38,Inner Regional Australia,Sunshine Coast,Noosa,National or State Highway,No,No,26_to_39,Weekday,Night,-9,,
20231017,NSW,Jul,2023,Friday,1900-01-01 05:40:00,Multiple,70,Pedal cyclist,Male,26,Inner Regional Australia,Southern Highlands and Shoalhaven,Shoalhaven,Sub-arterial Road,No,No,26_to_39,Weekday,Night,-9,,
20231110,NSW,Jul,2023,Thursday,1900-01-01 15:45:00,Single,50,Driver,Male,88,Outer Regional Australia,New England and North West,Gunnedah,Local Road,No,No,75_or_older,Weekday,Day,-9,,
20233031,Qld,Jul,2023,Monday,1900-01-01 18:00:00,Single,100,Driver,Male,52,Outer Regional Australia,Central Queensland,Banana,National or State Highway,No,No,40_to_64,Weekday,Night,-9,,
20234054,SA,Jul,2023,Thursday,1900-01-01 23:34:00,Single,80,Driver,Male,52,Outer Regional Australia,South Australia - South East,Grant,Sub-arterial Road,No,No,40_to_64,Weekday,Night,-9,,
20233085,Qld,Jul,2023,Tuesday,1900-01-01 21:00:00,Single,80,Passenger,Male,50,Remote Australia,Mackay - Isaac - Whitsunday,Whitsunday,Sub-arterial Road,No,No,40_to_64,Weekday,Night,-9,,
20231035,NSW,Jul,2023,Thursday,1900-01-01 04:30:00,Multiple,110,Driver,Male,61,Outer Regional Australia,Riverina,Wagga Wagga,National or State Highway,No,No,40_to_64,Weekday,Night,-9,,
20231091,NSW,Jul,2023,Wednesday,1900-01-01 18:58:00,Single,100,Driver,Male,66,Inner Regional Australia,Southern Highlands and Shoalhaven,Shoalhaven,National or State Highway,No,No,65_to_74,Weekday,Night,-9,,
20233148,Qld,Jul,2023,Friday,1900-01-01 03:00:00,Multiple,110,Driver,Male,65,Inner Regional Australia,Sunshine Coast,Noosa,National or State Highway,No,No,65_to_74,Weekday,Night,-9,,
20235042,WA,Jul,2023,Thursday,1900-01-01 10:55:00,Single,70,Driver,Male,79,,,,,No,No,75_or_older,Weekday,Day,-9,,
20231177,NSW,Jul,2023,Tuesday,1900-01-01 19:40:00,Single,50,Pedal cyclist,Male,59,Major Cities of Australia,Sydney - Ryde,Parramatta,Collector Road,No,No,40_to_64,Weekday,Night,-9,,
20235089,WA,Jul,2023,Thursday,1900-01-01 22:36:00,Single,-9,Driver,Female,0,,,,,No,No,0_to_16,Weekday,Night,-9,,
20235012,WA,Jul,2023,Monday,1900-01-01 18:26:00,Single,110,Driver,Male,59,,,,,No,No,40_to_64,Weekday,Night,-9,,
20231144,NSW,Jul,2023,Thursday,1900-01-01 01:07:00,Single,100,Motorcycle rider,Male,20,Inner Regional Australia,New England and North West,Tamworth Regional,National or State Highway,No,No,17_to_25,Weekday,Night,-9,,
20232104,Vic,Jul,2023,Thursday,1900-01-01 21:45:00,Multiple,80,Driver,Male,17,Major Cities of Australia,Melbourne - South East,Casey,National or State Highway,No,No,17_to_25,Weekday,Night,-9,,
20233057,Qld,Jul,2023,Tuesday,1900-01-01 18:00:00,Single,80,Motorcycle rider,Male,39,Major Cities of Australia,Sunshine Coast,Sunshine Coast,Collector Road,No,No,26_to_39,Weekday,Night,-9,,
20231174,NSW,Jul,2023,Sunday,1900-01-01 12:40:00,Multiple,100,Pedal cyclist,Female,17,Outer Regional Australia,Far West and Orana,Cabonne,Sub-arterial Road,No,No,17_to_25,Weekend,Day,-9,,
20233111,Qld,Jul,2023,Saturday,1900-01-01 15:00:00,Single,80,Driver,Male,19,Outer Regional Australia,Central Queensland,Gladstone,Access road,No,No,17_to_25,Weekend,Day,-9,,
20231217,NSW,Jul,2023,Saturday,1900-01-01 12:20:00,Multiple,80,Motorcycle rider,Male,24,Inner Regional Australia,Sydney - North Sydney and Hornsby,Hornsby,National or State Highway,No,No,17_to_25,Weekend,Day,-9,,
20238002,ACT,Jul,2023,Sunday,1900-01-01 16:20:00,Single,-9,Driver,Male,18,,,,,No,No,17_to_25,Weekend,Day,-9,,
