Crash ID,State,Month,Year,Dayweek,Time,Crash Type,Number of Fatalities,Speed Limit,National Remoteness Areas,SA4 Name 2021,National LGA Name 2021,city,lat,lng,National Road Type,Christmas Period,Easter Period,Day of week,Time of Day,Road User,Gender,Age,Age Group
20212146,VIC,10,2021,Thursday,10:00,Single,1,-9,Outer Regional Australia,North West,Mildura,Mildura,-34.1889,142.1583,Local Road,No,No,Weekday,Day,Motorcycle rider,Male,30,26_to_39
20212141,VIC,3,2021,Wednesday,16:58,Single,1,60,Outer Regional Australia,North West,Mildura,Mildura,-34.1889,142.1583,Local Road,No,No,Weekday,Day,Motorcycle rider,Male,24,17_to_25
20202060,VIC,10,2020,Monday,20:15,Single,1,110,Outer Regional Australia,North West,Mildura,Mildura,-34.1889,142.1583,National Or State Highway,No,No,Weekday,Night,Driver,Male,28,26_to_39
20202014,VIC,8,2020,Tuesday,17:53,Multiple,1,100,Outer Regional Australia,North West,Mildura,Mildura,-34.1889,142.1583,Local Road,No,No,Weekday,Day,Passenger,Female,23,17_to_25
20202069,VIC,3,2020,Saturday,19:27,Single,1,40,Outer Regional Australia,North West,Mildura,Mildura,-34.1889,142.1583,Local Road,No,No,Weekend,Night,Motorcycle rider,Male,46,40_to_64
20192090,VIC,10,2019,Wednesday,7:15,Single,1,100,Outer Regional Australia,North West,Mildura,Mildura,-34.1889,142.1583,Local Road,No,No,Weekday,Day,Passenger,Male,25,17_to_25
20192087,VIC,5,2019,Monday,20:40,Single,1,60,Outer Regional Australia,North West,Mildura,Mildura,-34.1889,142.1583,Local Road,No,No,Weekday,Night,Passenger,Male,21,17_to_25
20192221,VIC,5,2019,Monday,10:42,Multiple,1,110,Outer Regional Australia,North West,Mildura,Mildura,-34.1889,142.1583,National Or State Highway,No,No,Weekday,Day,Driver,Female,77,75_or_older
20192056,VIC,5,2019,Sunday,2:30,Single,1,100,Outer Regional Australia,North West,Mildura,Mildura,-34.1889,142.1583,Local Road,No,No,Weekend,Night,Driver,Male,19,17_to_25
20192224,VIC,2,2019,Wednesday,7:57,Multiple,1,100,Outer Regional Australia,North West,Mildura,Mildura,-34.1889,142.1583,Local Road,No,No,Weekday,Day,Driver,Female,61,40_to_64
20192003,VIC,2,2019,Friday,19:47,Multiple,1,80,Outer Regional Australia,North West,Mildura,Mildura,-34.1889,142.1583,Local Road,No,No,Weekend,Night,Driver,Male,85,75_or_older
20192230,VIC,1,2019,Thursday,18:50,Single,1,110,Outer Regional Australia,North West,Mildura,Mildura,-34.1889,142.1583,National Or State Highway,No,No,Weekday,Night,Motorcycle rider,Male,51,40_to_64
20182152,VIC,10,2018,Sunday,14:20,Multiple,1,80,Outer Regional Australia,North West,Mildura,Mildura,-34.1889,142.1583,Local Road,No,No,Weekend,Day,Driver,Male,32,26_to_39
20182137,VIC,8,2018,Saturday,13:25,Multiple,1,100,Outer Regional Australia,North West,Mildura,Mildura,-34.1889,142.1583,Local Road,No,No,Weekend,Day,Driver,Male,53,40_to_64
20172196,VIC,5,2017,Monday,10:33,Multiple,1,60,Outer Regional Australia,North West,Mildura,Mildura,-34.1889,142.1583,Local Road,No,No,Weekday,Day,Motorcycle rider,Male,68,65_to_74
20162142,VIC,11,2016,Wednesday,9:05,Multiple,1,80,Outer Regional Australia,North West,Mildura,Mildura,-34.1889,142.1583,Local Road,No,No,Weekday,Day,Driver,Female,81,75_or_older
20162041,VIC,6,2016,Monday,8:12,Single,1,110,Outer Regional Australia,North West,Mildura,Mildura,-34.1889,142.1583,National Or State Highway,No,No,Weekday,Day,Driver,Male,44,40_to_64
20162077,VIC,2,2016,Saturday,3:15,Single,1,100,Outer Regional Australia,North West,Mildura,Mildura,-34.1889,142.1583,Arterial Road,No,No,Weekend,Night,Motorcycle rider,Male,38,26_to_39
20152011,VIC,12,2015,Monday,18:05,Multiple,1,100,Outer Regional Australia,North West,Mildura,Mildura,-34.1889,142.1583,Local Road,No,No,Weekday,Night,Driver,Male,27,26_to_39
20152185,VIC,12,2015,Saturday,17:02,Multiple,2,80,Outer Regional Australia,North West,Mildura,Mildura,-34.1889,142.1583,Local Road,No,No,Weekend,Day,Passenger,Female,11,0_to_16
20152185,VIC,12,2015,Saturday,17:02,Multiple,2,80,Outer Regional Australia,North West,Mildura,Mildura,-34.1889,142.1583,Local Road,No,No,Weekend,Day,Driver,Female,80,75_or_older
20152217,VIC,4,2015,Monday,0:01,Single,1,110,Outer Regional Australia,North West,Mildura,Mildura,-34.1889,142.1583,National Or State Highway,No,Yes,Weekend,Night,Driver,Female,27,26_to_39
20221235,NSW,9,2022,Friday,18:13,Multiple,1,110,Outer Regional Australia,Central West,Parkes,Parkes,-33.133,148.176,National Or State Highway,No,No,Weekend,Night,Driver,Male,26,26_to_39
20201123,NSW,3,2020,Sunday,0:10,Single,1,100,Outer Regional Australia,Central West,Parkes,Parkes,-33.133,148.176,Sub-Arterial Road,No,No,Weekend,Night,Driver,Male,18,17_to_25
20201101,NSW,1,2020,Friday,17:15,Multiple,1,110,Outer Regional Australia,Central West,Parkes,Parkes,-33.133,148.176,National Or State Highway,No,No,Weekday,Day,Passenger,Female,38,26_to_39
20201048,NSW,1,2020,Monday,10:45,Single,1,100,Outer Regional Australia,Central West,Parkes,Parkes,-33.133,148.176,Sub-Arterial Road,No,No,Weekday,Day,Driver,Male,75,75_or_older
20191028,NSW,12,2019,Wednesday,7:10,Single,1,100,Outer Regional Australia,Central West,Parkes,Parkes,-33.133,148.176,Arterial Road,Yes,No,Weekday,Day,Driver,Male,18,17_to_25
20191161,NSW,1,2019,Wednesday,19:00,Single,1,100,Outer Regional Australia,Central West,Parkes,Parkes,-33.133,148.176,Arterial Road,No,No,Weekday,Night,Driver,Female,47,40_to_64
20181282,NSW,9,2018,Thursday,22:00,Single,1,100,Outer Regional Australia,Central West,Parkes,Parkes,-33.133,148.176,Arterial Road,No,No,Weekday,Night,Driver,Male,42,40_to_64
20171197,NSW,10,2017,Sunday,10:10,Single,1,50,Outer Regional Australia,Central West,Parkes,Parkes,-33.133,148.176,Local Road,No,No,Weekend,Day,Pedestrian,Male,48,40_to_64
20171304,NSW,4,2017,Wednesday,17:10,Single,1,100,Outer Regional Australia,Central West,Parkes,Parkes,-33.133,148.176,Arterial Road,No,No,Weekday,Day,Passenger,Female,18,17_to_25
20171274,NSW,1,2017,Thursday,21:50,Single,1,100,Outer Regional Australia,Central West,Parkes,Parkes,-33.133,148.176,Arterial Road,No,No,Weekday,Night,Driver,Male,29,26_to_39
20161009,NSW,4,2016,Friday,22:00,Single,1,100,Outer Regional Australia,Central West,Parkes,Parkes,-33.133,148.176,Local Road,No,No,Weekend,Night,Driver,Male,44,40_to_64
20161106,NSW,1,2016,Saturday,0:30,Single,1,100,Outer Regional Australia,Central West,Parkes,Parkes,-33.133,148.176,Arterial Road,Yes,No,Weekend,Night,Passenger,Male,18,17_to_25
20151264,NSW,4,2015,Sunday,19:30,Single,1,100,Outer Regional Australia,Central West,Parkes,Parkes,-33.133,148.176,Arterial Road,No,No,Weekend,Night,Driver,Male,21,17_to_25
20222015,VIC,9,2022,Thursday,3:46,Single,1,110,Inner Regional Australia,Ballarat,Ballarat,Ballarat,-37.5608,143.8475,National Or State Highway,No,No,Weekday,Night,Driver,Male,28,26_to_39
20222062,VIC,6,2022,Monday,16:50,Multiple,1,100,Inner Regional Australia,Ballarat,Ballarat,Ballarat,-37.5608,143.8475,Sub-Arterial Road,No,No,Weekday,Day,Passenger,Female,24,17_to_25
20222016,VIC,2,2022,Saturday,15:00,Multiple,1,50,Inner Regional Australia,Ballarat,Ballarat,Ballarat,-37.5608,143.8475,Local Road,No,No,Weekend,Day,Motorcycle rider,Male,42,40_to_64
20222053,VIC,2,2022,Saturday,16:02,Single,1,50,Inner Regional Australia,Ballarat,Ballarat,Ballarat,-37.5608,143.8475,Local Road,No,No,Weekend,Day,Pedestrian,Male,8,0_to_16
20212001,VIC,10,2021,Thursday,5:40,Multiple,1,60,Inner Regional Australia,Ballarat,Ballarat,Ballarat,-37.5608,143.8475,Local Road,No,No,Weekday,Night,Pedal cyclist,Male,60,40_to_64
20212057,VIC,5,2021,Thursday,11:50,Multiple,1,60,Inner Regional Australia,Ballarat,Ballarat,Ballarat,-37.5608,143.8475,Sub-Arterial Road,No,No,Weekday,Day,Driver,Female,71,65_to_74
20212113,VIC,4,2021,Friday,8:36,Single,1,60,Inner Regional Australia,Ballarat,Ballarat,Ballarat,-37.5608,143.8475,National Or State Highway,No,No,Weekday,Day,Pedestrian,Female,61,40_to_64
20202038,VIC,9,2020,Tuesday,10:09,Multiple,1,100,Inner Regional Australia,Ballarat,Ballarat,Ballarat,-37.5608,143.8475,Sub-Arterial Road,No,No,Weekday,Day,Driver,Male,71,65_to_74
20202054,VIC,8,2020,Saturday,15:30,Single,1,110,Inner Regional Australia,Ballarat,Ballarat,Ballarat,-37.5608,143.8475,National Or State Highway,No,No,Weekend,Day,Driver,Male,28,26_to_39
20192093,VIC,10,2019,Saturday,3:05,Single,1,80,Inner Regional Australia,Ballarat,Ballarat,Ballarat,-37.5608,143.8475,Local Road,No,No,Weekend,Night,Pedestrian,Male,20,17_to_25
20192021,VIC,7,2019,Saturday,0:20,Single,1,110,Inner Regional Australia,Ballarat,Ballarat,Ballarat,-37.5608,143.8475,National Or State Highway,No,No,Weekend,Night,Driver,Male,34,26_to_39
20182095,VIC,11,2018,Saturday,20:14,Multiple,1,80,Inner Regional Australia,Ballarat,Ballarat,Ballarat,-37.5608,143.8475,Sub-Arterial Road,No,No,Weekend,Night,Passenger,Female,20,17_to_25
20182031,VIC,10,2018,Thursday,16:12,Multiple,1,60,Inner Regional Australia,Ballarat,Ballarat,Ballarat,-37.5608,143.8475,Sub-Arterial Road,No,No,Weekday,Day,Motorcycle rider,Male,28,26_to_39
20182042,VIC,5,2018,Wednesday,11:45,Single,1,40,Inner Regional Australia,Ballarat,Ballarat,Ballarat,-37.5608,143.8475,Collector Road,No,No,Weekday,Day,Pedestrian,Male,78,75_or_older
20172136,VIC,11,2017,Monday,12:17,Multiple,1,80,Inner Regional Australia,Ballarat,Ballarat,Ballarat,-37.5608,143.8475,National Or State Highway,No,No,Weekday,Day,Driver,Male,75,75_or_older
20172063,VIC,8,2017,Friday,1:00,Single,2,50,Inner Regional Australia,Ballarat,Ballarat,Ballarat,-37.5608,143.8475,Local Road,No,No,Weekday,Night,Passenger,Male,21,17_to_25
20172063,VIC,8,2017,Friday,1:00,Single,2,50,Inner Regional Australia,Ballarat,Ballarat,Ballarat,-37.5608,143.8475,Local Road,No,No,Weekday,Night,Driver,Male,21,17_to_25
20172051,VIC,5,2017,Monday,13:57,Single,1,60,Inner Regional Australia,Ballarat,Ballarat,Ballarat,-37.5608,143.8475,Collector Road,No,No,Weekday,Day,Driver,Female,30,26_to_39
20162151,VIC,10,2016,Sunday,13:30,Single,1,100,Inner Regional Australia,Ballarat,Ballarat,Ballarat,-37.5608,143.8475,Arterial Road,No,No,Weekend,Day,Driver,Male,18,17_to_25
20162195,VIC,7,2016,Saturday,23:07,Single,1,60,Inner Regional Australia,Ballarat,Ballarat,Ballarat,-37.5608,143.8475,Sub-Arterial Road,No,No,Weekend,Night,Motorcycle rider,Male,22,17_to_25
20162210,VIC,5,2016,Wednesday,11:45,Multiple,1,60,Inner Regional Australia,Ballarat,Ballarat,Ballarat,-37.5608,143.8475,Local Road,No,No,Weekday,Day,Driver,Female,87,75_or_older
20162016,VIC,4,2016,Saturday,0:12,Multiple,3,110,Inner Regional Australia,Ballarat,Ballarat,Ballarat,-37.5608,143.8475,National Or State Highway,No,No,Weekend,Night,Passenger,Female,74,65_to_74
20162016,VIC,4,2016,Saturday,0:12,Multiple,3,110,Inner Regional Australia,Ballarat,Ballarat,Ballarat,-37.5608,143.8475,National Or State Highway,No,No,Weekend,Night,Driver,Male,81,75_or_older
20162016,VIC,4,2016,Saturday,0:12,Multiple,3,110,Inner Regional Australia,Ballarat,Ballarat,Ballarat,-37.5608,143.8475,National Or State Highway,No,No,Weekend,Night,Passenger,Male,82,75_or_older
20162201,VIC,4,2016,Saturday,14:32,Single,1,100,Inner Regional Australia,Ballarat,Ballarat,Ballarat,-37.5608,143.8475,Arterial Road,No,No,Weekend,Day,Passenger,Female,4,0_to_16
20152126,VIC,6,2015,Tuesday,0:03,Single,1,60,Inner Regional Australia,Ballarat,Ballarat,Ballarat,-37.5608,143.8475,Collector Road,No,No,Weekday,Night,Pedestrian,Male,17,17_to_25
20152018,VIC,4,2015,Monday,16:30,Multiple,1,100,Inner Regional Australia,Ballarat,Ballarat,Ballarat,-37.5608,143.8475,Sub-Arterial Road,No,No,Weekday,Day,Motorcycle rider,Male,56,40_to_64
20152151,VIC,2,2015,Friday,23:10,Single,1,110,Inner Regional Australia,Ballarat,Ballarat,Ballarat,-37.5608,143.8475,National Or State Highway,No,No,Weekend,Night,Driver,Male,39,26_to_39
20221192,NSW,9,2022,Thursday,15:30,Single,1,50,Inner Regional Australia,Central West,Cowra,Cowra,-33.8183,148.6578,Sub-Arterial Road,No,No,Weekday,Day,Driver,Female,94,75_or_older
20211085,NSW,7,2021,Sunday,1:23,Single,1,100,Outer Regional Australia,Central West,Cowra,Cowra,-33.8183,148.6578,Sub-Arterial Road,No,No,Weekend,Night,Driver,Male,19,17_to_25
20211074,NSW,4,2021,Thursday,16:00,Multiple,3,100,Outer Regional Australia,Central West,Cowra,Cowra,-33.8183,148.6578,National Or State Highway,No,No,Weekday,Day,Passenger,Female,85,75_or_older
20211074,NSW,4,2021,Thursday,16:00,Multiple,3,100,Outer Regional Australia,Central West,Cowra,Cowra,-33.8183,148.6578,National Or State Highway,No,No,Weekday,Day,Driver,Male,76,75_or_older
20211074,NSW,4,2021,Thursday,16:00,Multiple,3,100,Outer Regional Australia,Central West,Cowra,Cowra,-33.8183,148.6578,National Or State Highway,No,No,Weekday,Day,Driver,Male,87,75_or_older
20211212,NSW,1,2021,Friday,12:28,Multiple,1,100,Outer Regional Australia,Central West,Cowra,Cowra,-33.8183,148.6578,Arterial Road,No,No,Weekday,Day,Driver,Female,18,17_to_25
20191238,NSW,9,2019,Sunday,15:00,Single,1,100,Inner Regional Australia,Central West,Cowra,Cowra,-33.8183,148.6578,Arterial Road,No,No,Weekend,Day,Passenger,Male,17,17_to_25
20171168,NSW,8,2017,Friday,4:45,Single,1,100,Outer Regional Australia,Central West,Cowra,Cowra,-33.8183,148.6578,Arterial Road,No,No,Weekday,Night,Driver,Male,29,26_to_39
20161055,NSW,11,2016,Thursday,9:50,Multiple,1,100,Inner Regional Australia,Central West,Cowra,Cowra,-33.8183,148.6578,Arterial Road,No,No,Weekday,Day,Driver,Male,69,65_to_74
20161108,NSW,8,2016,Saturday,22:10,Single,1,100,Inner Regional Australia,Central West,Cowra,Cowra,-33.8183,148.6578,National Or State Highway,No,No,Weekend,Night,Driver,Female,66,65_to_74
20161107,NSW,4,2016,Sunday,11:25,Single,1,100,Outer Regional Australia,Central West,Cowra,Cowra,-33.8183,148.6578,Arterial Road,No,No,Weekend,Day,Driver,Male,77,75_or_older
20161305,NSW,2,2016,Saturday,9:40,Single,1,50,Inner Regional Australia,Central West,Cowra,Cowra,-33.8183,148.6578,Local Road,No,No,Weekend,Day,Motorcycle pillion passenger,Female,31,26_to_39
20151230,NSW,7,2015,Saturday,20:30,Single,1,100,Inner Regional Australia,Central West,Cowra,Cowra,-33.8183,148.6578,Arterial Road,No,No,Weekend,Night,Driver,Male,34,26_to_39
20221148,NSW,7,2022,Sunday,17:30,Single,1,80,Inner Regional Australia,Richmond - Tweed,Ballina,Ballina,-28.8333,153.5333,Sub-Arterial Road,No,No,Weekend,Day,Pedestrian,Male,81,75_or_older
20221096,NSW,7,2022,Sunday,23:29,Single,1,70,Inner Regional Australia,Richmond - Tweed,Ballina,Ballina,-28.8333,153.5333,Sub-Arterial Road,No,No,Weekend,Night,Pedestrian,Male,49,40_to_64
20221006,NSW,1,2022,Saturday,14:30,Multiple,1,80,Inner Regional Australia,Richmond - Tweed,Ballina,Ballina,-28.8333,153.5333,National Or State Highway,No,No,Weekend,Day,Driver,Male,61,40_to_64
20211031,NSW,12,2021,Tuesday,7:45,Single,1,70,Inner Regional Australia,Richmond - Tweed,Ballina,Ballina,-28.8333,153.5333,Sub-Arterial Road,No,No,Weekday,Day,Pedal cyclist,Male,80,75_or_older
20211107,NSW,11,2021,Tuesday,15:20,Multiple,1,100,Inner Regional Australia,Richmond - Tweed,Ballina,Ballina,-28.8333,153.5333,National Or State Highway,No,No,Weekday,Day,Driver,Male,21,17_to_25
20211227,NSW,11,2021,Monday,15:00,Single,1,50,Inner Regional Australia,Richmond - Tweed,Ballina,Ballina,-28.8333,153.5333,Local Road,No,No,Weekday,Day,Passenger,Female,82,75_or_older
20211108,NSW,3,2021,Wednesday,13:00,Multiple,1,50,Inner Regional Australia,Richmond - Tweed,Ballina,Ballina,-28.8333,153.5333,Local Road,No,No,Weekday,Day,Pedestrian,Male,68,65_to_74
20201007,NSW,7,2020,Tuesday,11:40,Single,1,80,Inner Regional Australia,Richmond - Tweed,Ballina,Ballina,-28.8333,153.5333,Sub-Arterial Road,No,No,Weekday,Day,Driver,Female,17,17_to_25
20191169,NSW,9,2019,Sunday,16:00,Multiple,1,80,Inner Regional Australia,Richmond - Tweed,Ballina,Ballina,-28.8333,153.5333,Sub-Arterial Road,No,No,Weekend,Day,Motorcycle rider,Male,24,17_to_25
20181062,NSW,12,2018,Friday,11:30,Multiple,1,60,Inner Regional Australia,Richmond - Tweed,Ballina,Ballina,-28.8333,153.5333,Sub-Arterial Road,No,No,Weekday,Day,Passenger,Female,89,75_or_older
20181122,NSW,8,2018,Monday,16:30,Multiple,1,80,Inner Regional Australia,Richmond - Tweed,Ballina,Ballina,-28.8333,153.5333,Sub-Arterial Road,No,No,Weekday,Day,Motorcycle rider,Male,39,26_to_39
20181219,NSW,3,2018,Saturday,10:00,Multiple,1,100,Inner Regional Australia,Richmond - Tweed,Ballina,Ballina,-28.8333,153.5333,National Or State Highway,No,No,Weekend,Day,Motorcycle rider,Male,64,40_to_64
20171310,NSW,6,2017,Monday,15:45,Multiple,1,80,Inner Regional Australia,Richmond - Tweed,Ballina,Ballina,-28.8333,153.5333,Sub-Arterial Road,No,No,Weekday,Day,Driver,Male,34,26_to_39
20161035,NSW,11,2016,Wednesday,9:20,Multiple,1,100,Inner Regional Australia,Richmond - Tweed,Ballina,Ballina,-28.8333,153.5333,National Or State Highway,No,No,Weekday,Day,Pedal cyclist,Male,59,40_to_64
20161251,NSW,11,2016,Friday,11:30,Multiple,1,80,Inner Regional Australia,Richmond - Tweed,Ballina,Ballina,-28.8333,153.5333,National Or State Highway,No,No,Weekday,Day,Motorcycle rider,Male,66,65_to_74
20161209,NSW,10,2016,Tuesday,15:20,Multiple,1,100,Inner Regional Australia,Richmond - Tweed,Ballina,Ballina,-28.8333,153.5333,National Or State Highway,No,No,Weekday,Day,Driver,Female,35,26_to_39
20161130,NSW,7,2016,Saturday,19:45,Single,1,110,Inner Regional Australia,Richmond - Tweed,Ballina,Ballina,-28.8333,153.5333,National Or State Highway,No,No,Weekend,Night,Pedestrian,Male,36,26_to_39
20151018,NSW,5,2015,Sunday,3:25,Single,1,80,Inner Regional Australia,Richmond - Tweed,Ballina,Ballina,-28.8333,153.5333,Sub-Arterial Road,No,No,Weekend,Night,Pedestrian,Male,25,17_to_25
20221042,NSW,7,2022,Wednesday,14:30,Single,1,100,Remote Australia,Far West and Orana,Walgett,Walgett,-30.0167,148.1167,Arterial Road,No,No,Weekday,Day,Passenger,Male,23,17_to_25
20201055,NSW,9,2020,Monday,18:35,Single,1,50,Very Remote Australia,Far West and Orana,Walgett,Walgett,-30.0167,148.1167,Access Road,No,No,Weekday,Night,Driver,Male,32,26_to_39
20191083,NSW,5,2019,Monday,1:00,Single,1,50,Very Remote Australia,Far West and Orana,Walgett,Walgett,-30.0167,148.1167,Access Road,No,No,Weekend,Night,Driver,Male,57,40_to_64
20151305,NSW,7,2015,Wednesday,9:25,Single,1,100,Remote Australia,Far West and Orana,Walgett,Walgett,-30.0167,148.1167,Local Road,No,No,Weekday,Day,Driver,Female,47,40_to_64
20151012,NSW,2,2015,Friday,14:30,Single,1,100,Remote Australia,Far West and Orana,Walgett,Walgett,-30.0167,148.1167,Local Road,No,No,Weekday,Day,Driver,Male,36,26_to_39
20151289,NSW,1,2015,Sunday,15:30,Single,1,100,Remote Australia,Far West and Orana,Walgett,Walgett,-30.0167,148.1167,Sub-Arterial Road,No,No,Weekend,Day,Driver,Male,7,0_to_16
20226016,TAS,5,2022,Monday,10:30,Multiple,1,-9,Inner Regional Australia,Hobart,Hobart,Hobart,-42.8806,147.325,Access Road,No,No,Weekday,Day,Driver,Female,83,75_or_older
20206018,TAS,11,2020,Sunday,5:50,Multiple,1,50,Inner Regional Australia,Hobart,Hobart,Hobart,-42.8806,147.325,Arterial Road,No,No,Weekend,Night,Motorcycle rider,Male,26,26_to_39
20206015,TAS,10,2020,Tuesday,16:47,Multiple,1,50,Inner Regional Australia,Hobart,Hobart,Hobart,-42.8806,147.325,Arterial Road,No,No,Weekday,Day,Driver,Male,59,40_to_64
20196018,TAS,9,2019,Thursday,20:15,Single,1,50,Inner Regional Australia,Hobart,Hobart,Hobart,-42.8806,147.325,Local Road,No,No,Weekday,Night,Driver,Female,39,26_to_39
20196028,TAS,4,2019,Tuesday,14:50,Single,1,50,Inner Regional Australia,Hobart,Hobart,Hobart,-42.8806,147.325,Arterial Road,No,No,Weekday,Day,Pedestrian,Female,81,75_or_older
20186017,TAS,9,2018,Friday,9:30,Multiple,1,50,Inner Regional Australia,Hobart,Hobart,Hobart,-42.8806,147.325,National Or State Highway,No,No,Weekday,Day,Pedestrian,Male,61,40_to_64
20186004,TAS,7,2018,Thursday,5:54,Multiple,1,50,Inner Regional Australia,Hobart,Hobart,Hobart,-42.8806,147.325,Arterial Road,No,No,Weekday,Night,Pedestrian,Female,82,75_or_older
20176027,TAS,10,2017,Wednesday,7:13,Multiple,1,70,Inner Regional Australia,Hobart,Hobart,Hobart,-42.8806,147.325,National Or State Highway,No,No,Weekday,Day,Driver,Female,33,26_to_39
20176022,TAS,6,2017,Thursday,21:00,Multiple,1,50,Inner Regional Australia,Hobart,Hobart,Hobart,-42.8806,147.325,Local Road,No,No,Weekday,Night,Driver,Female,42,40_to_64
20176012,TAS,1,2017,Friday,16:10,Multiple,1,60,Inner Regional Australia,Hobart,Hobart,Hobart,-42.8806,147.325,Sub-Arterial Road,No,No,Weekday,Day,Motorcycle rider,Male,42,40_to_64
20166029,TAS,11,2016,Sunday,3:00,Multiple,1,80,Inner Regional Australia,Hobart,Hobart,Hobart,-42.8806,147.325,National Or State Highway,No,No,Weekend,Night,Pedestrian,Male,25,17_to_25
20166023,TAS,7,2016,Friday,18:00,Multiple,1,50,Inner Regional Australia,Hobart,Hobart,Hobart,-42.8806,147.325,Arterial Road,No,No,Weekend,Night,Pedestrian,Female,46,40_to_64
20166013,TAS,1,2016,Friday,1:02,Multiple,1,50,Inner Regional Australia,Hobart,Hobart,Hobart,-42.8806,147.325,Arterial Road,No,No,Weekday,Night,Driver,Female,24,17_to_25
20156001,TAS,9,2015,Sunday,13:55,Single,1,50,Inner Regional Australia,Hobart,Hobart,Hobart,-42.8806,147.325,Collector Road,No,No,Weekend,Day,Motorcycle rider,Male,24,17_to_25
20156013,TAS,7,2015,Wednesday,8:45,Single,1,50,Inner Regional Australia,Hobart,Hobart,Hobart,-42.8806,147.325,Local Road,No,No,Weekday,Day,Pedal cyclist,Male,44,40_to_64
20156020,TAS,7,2015,Thursday,15:47,Multiple,1,50,Inner Regional Australia,Hobart,Hobart,Hobart,-42.8806,147.325,Local Road,No,No,Weekday,Day,Pedestrian,Male,87,75_or_older
20224016,SA,4,2022,Thursday,4:20,Single,1,50,Outer Regional Australia,South Australia - Outback,Whyalla,Whyalla,-33.0333,137.5667,Local Road,No,No,Weekday,Night,Motorcycle rider,Male,26,26_to_39
20204035,SA,7,2020,Wednesday,11:40,Single,1,100,Outer Regional Australia,South Australia - Outback,Whyalla,Whyalla,-33.0333,137.5667,Local Road,No,No,Weekday,Day,Passenger,Male,19,17_to_25
20204067,SA,6,2020,Tuesday,10:35,Single,1,50,Outer Regional Australia,South Australia - Outback,Whyalla,Whyalla,-33.0333,137.5667,Local Road,No,No,Weekday,Day,Motorcycle rider,Male,19,17_to_25
20184075,SA,3,2018,Friday,17:40,Multiple,1,60,Outer Regional Australia,South Australia - Outback,Whyalla,Whyalla,-33.0333,137.5667,Collector Road,No,No,Weekday,Day,Pedal cyclist,Male,14,0_to_16
20184064,SA,1,2018,Saturday,6:40,Single,1,50,Outer Regional Australia,South Australia - Outback,Whyalla,Whyalla,-33.0333,137.5667,Local Road,No,No,Weekend,Day,Pedestrian,Female,81,75_or_older
20174054,SA,5,2017,Thursday,13:15,Single,1,80,Outer Regional Australia,South Australia - Outback,Whyalla,Whyalla,-33.0333,137.5667,Arterial Road,No,No,Weekday,Day,Motorcycle rider,Male,40,40_to_64
20164072,SA,5,2016,Wednesday,11:20,Multiple,1,50,Outer Regional Australia,South Australia - Outback,Whyalla,Whyalla,-33.0333,137.5667,Collector Road,No,No,Weekday,Day,Passenger,Female,82,75_or_older
20144092,SA,12,2014,Monday,0:05,Multiple,2,110,Outer Regional Australia,South Australia - Outback,Whyalla,Whyalla,-33.0333,137.5667,Arterial Road,Yes,No,Weekend,Night,Driver,Male,24,17_to_25
20144092,SA,12,2014,Monday,0:05,Multiple,2,110,Outer Regional Australia,South Australia - Outback,Whyalla,Whyalla,-33.0333,137.5667,Arterial Road,Yes,No,Weekend,Night,Passenger,Female,24,17_to_25
20222224,VIC,3,2022,Wednesday,12:46,Multiple,1,100,Outer Regional Australia,North West,Ararat,Ararat,-37.2833,142.9167,Sub-Arterial Road,No,No,Weekday,Day,Driver,Male,34,26_to_39
20212104,VIC,4,2021,Friday,13:32,Single,1,40,Inner Regional Australia,North West,Ararat,Ararat,-37.2833,142.9167,National Or State Highway,No,No,Weekday,Day,Driver,Male,91,75_or_older
20192104,VIC,11,2019,Sunday,16:16,Single,1,60,Inner Regional Australia,North West,Ararat,Ararat,-37.2833,142.9167,National Or State Highway,No,No,Weekend,Day,Driver,Male,66,65_to_74
20192120,VIC,4,2019,Friday,6:45,Single,1,100,Inner Regional Australia,North West,Ararat,Ararat,-37.2833,142.9167,National Or State Highway,No,Yes,Weekday,Day,Passenger,Male,55,40_to_64
20192245,VIC,4,2019,Friday,11:15,Single,1,100,Inner Regional Australia,North West,Ararat,Ararat,-37.2833,142.9167,National Or State Highway,No,No,Weekday,Day,Driver,Male,82,75_or_older
20182010,VIC,7,2018,Thursday,12:57,Multiple,1,110,Inner Regional Australia,Ballarat,Ararat,Ararat,-37.2833,142.9167,National Or State Highway,No,No,Weekday,Day,Driver,Male,49,40_to_64
20172107,VIC,11,2017,Thursday,12:07,Single,1,100,Outer Regional Australia,North West,Ararat,Ararat,-37.2833,142.9167,Arterial Road,No,No,Weekday,Day,Driver,Male,37,26_to_39
20162186,VIC,10,2016,Saturday,16:20,Single,1,100,Outer Regional Australia,North West,Ararat,Ararat,-37.2833,142.9167,Sub-Arterial Road,No,No,Weekend,Day,Driver,Female,69,65_to_74
20162268,VIC,1,2016,Tuesday,22:40,Single,1,100,Inner Regional Australia,North West,Ararat,Ararat,-37.2833,142.9167,National Or State Highway,No,No,Weekday,Night,Passenger,Female,28,26_to_39
20162074,VIC,1,2016,Tuesday,12:00,Single,1,100,Outer Regional Australia,North West,Ararat,Ararat,-37.2833,142.9167,Local Road,No,No,Weekday,Day,Passenger,Male,17,17_to_25
