Crash ID,State,Month,Year,Dayweek,Time,Crash Type,Number of Fatalities,Bus Involvement,Heavy Rigid Truck Involvement,Articulated Truck Involvement,Speed Limit,National Remoteness Areas,SA4 Name 2021,National LGA NAme 2021,National Road Type,Christmas Period,Easter Period,Day of week,Time of Day,Road User,Gender,Age,Age Group
20211257,NSW,2,2021,Tuesday,04:48:00,Multiple,1,No,No,No,100,Inner Regional Australia,Riverina,Wagga Wagga,Arterial Road,No,No,Weekday,Night,Driver,Male,44,40_to_64
20213162,Qld,2,2021,Wednesday,00:00:00,Single,1,No,No,No,100,Outer Regional Australia,Central Queensland,Gladstone,Sub-arterial Road,No,No,Weekday,Night,Motorcycle rider,Male,26,26_to_39
20213023,Qld,2,2021,Wednesday,18:00:00,Multiple,1,No,No,No,50,Outer Regional Australia,Cairns,Cairns,Local Road,No,No,Weekday,Night,Pedal cyclist,Male,19,17_to_25
20213186,Qld,2,2021,Monday,08:00:00,Single,1,No,No,Yes,70,Outer Regional Australia,Wide Bay,North Burnett,Local Road,No,No,Weekday,Day,Driver,Male,24,17_to_25
20213206,Qld,2,2021,Friday,01:00:00,Multiple,1,No,No,Yes,100,Outer Regional Australia,Mackay - Isaac - Whitsunday,Isaac,National or State Highway,No,No,Weekday,Night,Driver,Male,35,26_to_39
20218003,ACT,2,2021,Thursday,20:50:00,Multiple,1,No,No,No,60,Major Cities of Australia,Australian Capital Territory,Unincorporated ACT,Local Road,No,No,Weekday,Night,Driver,Female,78,75_or_older
20214010,SA,2,2021,Wednesday,16:14:00,Multiple,1,Yes,No,No,60,Inner Regional Australia,Adelaide - Central and Hills,Adelaide Hills,Sub-arterial Road,No,No,Weekday,Day,Motorcycle rider,Male,68,65_to_74
20215003,WA,2,2021,Tuesday,23:57:00,Multiple,1,No,No,No,90,Inner Regional Australia,Bunbury,Harvey,National or State Highway,No,No,Weekday,Night,Driver,Male,60,40_to_64
20215007,WA,2,2021,Saturday,06:00:00,Single,1,No,No,No,110,Outer Regional Australia,Bunbury,Manjimup,Local Road,No,No,Weekend,Day,Driver,Male,41,40_to_64
20211095,NSW,2,2021,Sunday,00:25:00,Single,1,No,No,No,100,Outer Regional Australia,Central West,Lachlan,Arterial Road,No,No,Weekend,Night,Driver,Male,33,26_to_39
20212188,Vic,2,2021,Saturday,14:45:00,Single,1,No,No,No,60,Major Cities of Australia,Melbourne - Inner,Yarra,Arterial Road,No,No,Weekend,Day,Passenger,Male,44,40_to_64
20212030,Vic,2,2021,Thursday,20:39:00,Multiple,1,No,No,No,60,Major Cities of Australia,Melbourne - South East,Greater Dandenong,National or State Highway,No,No,Weekday,Night,Pedestrian,Male,48,40_to_64
20213082,Qld,2,2021,Sunday,16:00:00,Single,1,No,No,No,60,Major Cities of Australia,Gold Coast,Gold Coast,Collector Road,No,No,Weekend,Day,Passenger,Male,33,26_to_39
20214022,SA,2,2021,Monday,09:10:00,Single,1,No,No,No,80,Outer Regional Australia,Barossa - Yorke - Mid North,Northern Areas,Arterial Road,No,No,Weekday,Day,Driver,Male,80,75_or_older
20211041,NSW,2,2021,Sunday,14:54:00,Multiple,1,No,No,No,60,Major Cities of Australia,Sydney - Blacktown,Blacktown,Collector Road,No,No,Weekend,Day,Motorcycle rider,Male,42,40_to_64
20211066,NSW,2,2021,Saturday,23:00:00,Single,1,No,No,No,100,Remote Australia,Far West and Orana,Warren,Arterial Road,No,No,Weekend,Night,Driver,Male,18,17_to_25
20212140,Vic,2,2021,Friday,18:30:00,Single,1,No,No,No,60,Major Cities of Australia,Melbourne - Inner,Melbourne,Arterial Road,No,No,Weekend,Night,Pedestrian,Female,23,17_to_25
20213147,Qld,2,2021,Wednesday,12:00:00,Multiple,2,No,No,No,60,Inner Regional Australia,Wide Bay,Bundaberg,Local Road,No,No,Weekday,Day,Motorcycle rider,Male,40,40_to_64
20213147,Qld,2,2021,Wednesday,12:00:00,Multiple,2,No,No,No,60,Inner Regional Australia,Wide Bay,Bundaberg,Local Road,No,No,Weekday,Day,Motorcycle pillion passenger,Female,41,40_to_64
20213080,Qld,2,2021,Monday,01:00:00,Single,1,No,No,Yes,100,Inner Regional Australia,Central Queensland,Rockhampton,National or State Highway,No,No,Weekend,Night,Pedestrian,Male,34,26_to_39
20211182,NSW,2,2021,Sunday,09:44:00,Single,1,No,No,No,60,Inner Regional Australia,Central Coast,Central Coast,National or State Highway,No,No,Weekend,Day,Pedal cyclist,Male,59,40_to_64
20211009,NSW,2,2021,Sunday,12:15:00,Single,1,No,No,No,100,Inner Regional Australia,Capital Region,Goulburn Mulwaree,Sub-arterial Road,No,No,Weekend,Day,Motorcycle rider,Male,47,40_to_64
20212023,Vic,2,2021,Sunday,15:30:00,Multiple,1,No,No,No,80,Inner Regional Australia,Warrnambool and South West,Colac Otway,Arterial Road,No,No,Weekend,Day,Pedal cyclist,Male,57,40_to_64
20213189,Qld,2,2021,Tuesday,06:00:00,Multiple,2,No,Yes,No,110,Remote Australia,Townsville,Charters Towers,National or State Highway,No,No,Weekday,Day,Passenger,Female,8,0_to_16
20213189,Qld,2,2021,Tuesday,06:00:00,Multiple,2,No,Yes,No,110,Remote Australia,Townsville,Charters Towers,National or State Highway,No,No,Weekday,Day,Driver,Female,49,40_to_64
20213201,Qld,2,2021,Friday,14:00:00,Single,1,No,No,No,60,Outer Regional Australia,Logan - Beaudesert,Scenic Rim,Local Road,No,No,Weekday,Day,Driver,Male,63,40_to_64
20215034,WA,2,2021,Sunday,06:07:00,Single,1,No,No,No,110,Outer Regional Australia,Western Australia - Wheat Belt,Denmark,Local Road,No,No,Weekend,Day,Driver,Male,19,17_to_25
20215078,WA,2,2021,Saturday,17:34:00,Multiple,1,No,No,No,80,Major Cities of Australia,Mandurah,Murray,Local Road,No,No,Weekend,Day,Motorcycle rider,Male,23,17_to_25
20211145,NSW,2,2021,Tuesday,08:30:00,Single,1,No,Yes,No,50,Major Cities of Australia,Sydney - Parramatta,Canterbury-Bankstown,Local Road,No,No,Weekday,Day,Pedestrian,Female,83,75_or_older
20211253,NSW,2,2021,Saturday,14:45:00,Single,1,No,No,No,60,Major Cities of Australia,Sydney - Parramatta,Fairfield,Arterial Road,No,No,Weekend,Day,Pedestrian,Male,67,65_to_74
20212177,Vic,2,2021,Tuesday,06:25:00,Multiple,1,No,No,No,80,Major Cities of Australia,Melbourne - South East,Cardinia,Arterial Road,No,No,Weekday,Day,Driver,Male,25,17_to_25
20213183,Qld,2,2021,Thursday,09:00:00,Multiple,1,No,No,No,80,Major Cities of Australia,Brisbane - East,Brisbane,Sub-arterial Road,No,No,Weekday,Day,Motorcycle rider,Male,59,40_to_64
20213187,Qld,2,2021,Thursday,09:00:00,Multiple,1,No,No,No,60,Major Cities of Australia,Moreton Bay - North,Moreton Bay,Sub-arterial Road,No,No,Weekday,Day,Motorcycle rider,Male,73,65_to_74
20213045,Qld,2,2021,Friday,13:00:00,Single,1,No,No,No,50,Major Cities of Australia,Brisbane - East,Brisbane,Sub-arterial Road,No,No,Weekday,Day,Driver,Female,32,26_to_39
20211245,NSW,2,2021,Tuesday,15:00:00,Single,1,No,Yes,No,50,Inner Regional Australia,Southern Highlands and Shoalhaven,Shoalhaven,National or State Highway,No,No,Weekday,Day,Pedestrian,Male,90,75_or_older
20212111,Vic,2,2021,Saturday,23:37:00,Multiple,1,No,No,No,100,Inner Regional Australia,Melbourne - North East,Mitchell,National or State Highway,No,No,Weekend,Night,Driver,Male,28,26_to_39
20212185,Vic,2,2021,Saturday,01:10:00,Single,1,No,No,No,100,Inner Regional Australia,Bendigo,Greater Bendigo,Arterial Road,No,No,Weekend,Night,Driver,Male,48,40_to_64
20213103,Qld,2,2021,Wednesday,13:00:00,Single,1,No,No,No,100,Remote Australia,Central Queensland,Banana,Local Road,No,No,Weekday,Day,Motorcycle rider,Male,24,17_to_25
20213124,Qld,2,2021,Sunday,19:00:00,Single,1,No,No,No,110,Remote Australia,Darling Downs - Maranoa,Maranoa,National or State Highway,No,No,Weekend,Night,Driver,Female,42,40_to_64
20213210,Qld,2,2021,Monday,10:00:00,Single,1,No,No,No,110,Remote Australia,Queensland - Outback,Cook,Sub-arterial Road,No,No,Weekday,Day,Driver,Male,75,75_or_older
20213020,Qld,2,2021,Saturday,19:00:00,Multiple,1,No,No,No,80,Major Cities of Australia,Moreton Bay - South,Moreton Bay,Collector Road,No,No,Weekend,Night,Motorcycle rider,Male,29,26_to_39
20214031,SA,2,2021,Wednesday,16:29:00,Multiple,1,No,No,No,60,Major Cities of Australia,Adelaide - South,Mitcham,Local Road,No,No,Weekday,Day,Driver,Female,61,40_to_64
20218007,ACT,2,2021,Monday,17:15:00,Single,1,No,No,No,50,,,,,No,No,Weekday,Day,Passenger,Male,47,40_to_64
20211164,NSW,2,2021,Sunday,14:45:00,Multiple,1,No,No,No,100,Outer Regional Australia,Hunter Valley exc Newcastle,Singleton,Arterial Road,No,No,Weekend,Day,Driver,Male,28,26_to_39
20211178,NSW,2,2021,Saturday,09:10:00,Single,1,No,No,No,60,Major Cities of Australia,Central Coast,Central Coast,Local Road,No,No,Weekend,Day,Passenger,Male,12,0_to_16
20213074,Qld,2,2021,Monday,16:00:00,Single,1,No,No,No,100,Outer Regional Australia,Queensland - Outback,Mareeba,Sub-arterial Road,No,No,Weekday,Day,Passenger,Male,29,26_to_39
20213007,Qld,2,2021,Monday,14:00:00,Single,1,No,No,Yes,80,Inner Regional Australia,Wide Bay,Gympie,Collector Road,No,No,Weekday,Day,Driver,Male,50,40_to_64
20214068,SA,2,2021,Tuesday,15:20:00,Single,1,Yes,No,No,50,Inner Regional Australia,Barossa - Yorke - Mid North,Wakefield,Local Road,No,No,Weekday,Day,Pedestrian,Male,13,0_to_16
20211203,NSW,2,2021,Tuesday,17:10:00,Multiple,2,No,No,Yes,100,Outer Regional Australia,Central West,Weddin,Access road,No,No,Weekday,Day,Passenger,Male,27,26_to_39
20211203,NSW,2,2021,Tuesday,17:10:00,Multiple,2,No,No,Yes,100,Outer Regional Australia,Central West,Weddin,Access road,No,No,Weekday,Day,Driver,Male,50,40_to_64
20211207,NSW,2,2021,Thursday,11:00:00,Multiple,1,No,No,No,80,Inner Regional Australia,Central Coast,Central Coast,Collector Road,No,No,Weekday,Day,Motorcycle rider,Male,72,65_to_74
20211254,NSW,2,2021,Sunday,12:45:00,Multiple,1,No,No,No,80,Inner Regional Australia,Sydney - Outer South West,Wollondilly,Arterial Road,No,No,Weekend,Day,Motorcycle pillion passenger,Female,47,40_to_64
20211010,NSW,2,2021,Friday,13:45:00,Single,1,No,No,No,80,Outer Regional Australia,Mid North Coast,Mid-Coast,Sub-arterial Road,No,No,Weekday,Day,Motorcycle rider,Male,66,65_to_74
20212201,Vic,2,2021,Monday,11:50:00,Single,1,No,No,No,90,Major Cities of Australia,Melbourne - West,Melton,National or State Highway,No,No,Weekday,Day,Motorcycle rider,Male,55,40_to_64
20211005,NSW,2,2021,Friday,11:15:00,Multiple,1,No,No,No,80,Inner Regional Australia,Sydney - Outer South West,Wollondilly,Collector Road,No,No,Weekday,Day,Driver,Male,35,26_to_39
20212110,Vic,2,2021,Wednesday,06:55:00,Multiple,1,No,No,No,80,Major Cities of Australia,Melbourne - North West,Hume,National or State Highway,No,No,Weekday,Day,Motorcycle rider,Male,30,26_to_39
20212038,Vic,2,2021,Tuesday,14:59:00,Single,1,No,No,No,-9,Major Cities of Australia,Melbourne - North East,Darebin,Local Road,No,No,Weekday,Day,Pedestrian,Female,91,75_or_older
20212096,Vic,2,2021,Saturday,12:05:00,Single,1,No,No,No,70,Inner Regional Australia,Shepparton,Campaspe,National or State Highway,No,No,Weekend,Day,Passenger,Female,63,40_to_64
20215069,WA,2,2021,Thursday,07:27:00,Multiple,1,No,Yes,No,100,Inner Regional Australia,Bunbury,Harvey,National or State Highway,No,No,Weekday,Day,Driver,Male,72,65_to_74
20212004,Vic,1,2021,Sunday,20:50:00,Single,1,No,No,No,100,Outer Regional Australia,North West,Hindmarsh,Local Road,Yes,No,Weekend,Night,Driver,Male,37,26_to_39
20215095,WA,1,2021,Sunday,19:16:00,Multiple,1,No,No,No,60,Very Remote Australia,Western Australia - Outback (South),Carnarvon,Local Road,Yes,No,Weekend,Night,Pedal cyclist,Male,52,40_to_64
20215005,WA,1,2021,Tuesday,17:26:00,Multiple,1,No,No,No,50,Major Cities of Australia,Perth - South East,Canning,Local Road,No,No,Weekday,Day,Motorcycle rider,Male,17,17_to_25
20215031,WA,1,2021,Saturday,23:08:00,Single,1,No,No,No,60,Major Cities of Australia,Perth - South East,Canning,Arterial Road,No,No,Weekend,Night,Driver,Female,25,17_to_25
20212080,Vic,1,2021,Sunday,03:30:00,Single,1,No,No,No,80,Major Cities of Australia,Melbourne - South East,Greater Dandenong,National or State Highway,No,No,Weekend,Night,Driver,Male,43,40_to_64
20212121,Vic,1,2021,Sunday,21:45:00,Multiple,1,No,No,No,80,Major Cities of Australia,Melbourne - South East,Casey,Arterial Road,No,No,Weekend,Night,Motorcycle rider,Male,30,26_to_39
20214077,SA,1,2021,Sunday,01:24:00,Single,1,No,No,No,50,Major Cities of Australia,Adelaide - Central and Hills,Prospect,Local Road,No,No,Weekend,Night,Motorcycle rider,Male,20,17_to_25
20214005,SA,1,2021,Monday,03:30:00,Single,1,No,No,No,100,Inner Regional Australia,Barossa - Yorke - Mid North,Light,Sub-arterial Road,No,No,Weekend,Night,Driver,Male,30,26_to_39
20213241,Qld,1,2021,Sunday,04:00:00,Single,2,No,No,No,100,Inner Regional Australia,Wide Bay,South Burnett,National or State Highway,No,No,Weekend,Night,Passenger,Male,39,26_to_39
20213241,Qld,1,2021,Sunday,04:00:00,Single,2,No,No,No,100,Inner Regional Australia,Wide Bay,South Burnett,National or State Highway,No,No,Weekend,Night,Driver,Male,34,26_to_39
20212082,Vic,1,2021,Sunday,19:58:00,Single,1,No,No,No,100,Inner Regional Australia,Shepparton,Greater Shepparton,Local Road,Yes,No,Weekend,Night,Driver,Male,23,17_to_25
20214049,SA,1,2021,Friday,23:00:00,Single,1,No,No,No,100,Inner Regional Australia,South Australia - South East,Mid Murray,Arterial Road,No,No,Weekend,Night,Motorcycle rider,Male,36,26_to_39
20214001,SA,1,2021,Sunday,22:25:00,Single,1,No,No,No,50,Inner Regional Australia,Adelaide - Central and Hills,Mount Barker,Sub-arterial Road,No,No,Weekend,Night,Driver,Male,19,17_to_25
20215064,WA,1,2021,Saturday,01:10:00,Multiple,1,No,No,No,50,Outer Regional Australia,Western Australia - Outback (South),Kalgoorlie-Boulder,Local Road,No,No,Weekend,Night,Pedestrian,Male,20,17_to_25
20217024,NT,1,2021,Friday,14:30:00,Single,1,No,No,No,40,Very Remote Australia,Northern Territory - Outback,East Arnhem,Local Road,Yes,No,Weekday,Day,Driver,Male,28,26_to_39
20215127,WA,1,2021,Friday,06:27:00,Single,1,No,No,No,110,Inner Regional Australia,Western Australia - Wheat Belt,Boddington,Arterial Road,No,No,Weekday,Day,Driver,Male,22,17_to_25
20215066,WA,1,2021,Monday,14:44:00,Single,1,No,No,No,-9,,,,,No,No,Weekday,Day,Driver,Female,75,75_or_older
20213008,Qld,1,2021,Monday,00:00:00,Single,1,No,No,No,100,Inner Regional Australia,Wide Bay,South Burnett,National or State Highway,No,No,Weekend,Night,Driver,Male,32,26_to_39
20215126,WA,1,2021,Sunday,19:31:00,Single,1,No,No,No,50,Remote Australia,Western Australia - Outback (South),Esperance,Local Road,No,No,Weekend,Night,Motorcycle rider,Male,46,40_to_64
20216033,Tas,1,2021,Monday,14:33:00,Multiple,1,No,No,No,100,Outer Regional Australia,South East,Central Highlands (Tas.),Sub-arterial Road,No,No,Weekday,Day,Motorcycle rider,Male,58,40_to_64
20215011,WA,1,2021,Friday,09:25:00,Single,1,No,No,No,110,Remote Australia,Western Australia - Wheat Belt,Bruce Rock,Arterial Road,No,No,Weekday,Day,Driver,Female,59,40_to_64
20212017,Vic,1,2021,Monday,20:40:00,Single,1,No,No,No,60,Major Cities of Australia,Melbourne - Outer East,Yarra Ranges,Arterial Road,No,No,Weekday,Night,Driver,Male,34,26_to_39
20213193,Qld,1,2021,Wednesday,18:00:00,Multiple,1,No,No,Yes,60,Major Cities of Australia,Logan - Beaudesert,Logan,Local Road,No,No,Weekday,Night,Motorcycle rider,Male,35,26_to_39
20211242,NSW,1,2021,Wednesday,04:00:00,Single,1,No,No,No,60,Major Cities of Australia,Hunter Valley exc Newcastle,Cessnock,Arterial Road,No,No,Weekday,Night,Motorcycle rider,Male,31,26_to_39
20212127,Vic,1,2021,Tuesday,00:13:00,Single,1,No,No,No,70,Major Cities of Australia,Mornington Peninsula,Mornington Peninsula,National or State Highway,No,No,Weekday,Night,Driver,Male,29,26_to_39
20211194,NSW,1,2021,Friday,04:00:00,Multiple,1,No,No,No,50,Major Cities of Australia,Sydney - Inner South West,Georges River,Local Road,No,No,Weekday,Night,Motorcycle pillion passenger,Female,27,26_to_39
20216014,Tas,1,2021,Wednesday,22:55:00,Multiple,1,No,Yes,No,50,Inner Regional Australia,Launceston and North East,Launceston,Local Road,No,No,Weekday,Night,Pedal cyclist,Male,4,0_to_16
20217012,NT,1,2021,Monday,22:00:00,Single,1,No,No,No,60,Outer Regional Australia,Darwin,Litchfield,Local Road,No,No,Weekday,Night,Motorcycle rider,Male,32,26_to_39
20213137,Qld,1,2021,Thursday,00:00:00,Single,1,No,No,No,50,Inner Regional Australia,Central Queensland,Livingstone,Sub-arterial Road,No,No,Weekday,Night,Passenger,Male,16,0_to_16
20215051,WA,1,2021,Thursday,18:30:00,Multiple,1,No,No,No,60,Very Remote Australia,Western Australia - Outback (North),Wyndham-East Kimberley,National or State Highway,No,No,Weekday,Night,Pedestrian,Female,34,26_to_39
20215035,WA,1,2021,Thursday,23:19:00,Single,1,No,No,No,110,Outer Regional Australia,Western Australia - Wheat Belt,Beverley,National or State Highway,No,No,Weekday,Night,Driver,Female,53,40_to_64
20217016,NT,1,2021,Friday,00:30:00,Single,1,No,No,No,100,Outer Regional Australia,Darwin,Litchfield,Sub-arterial Road,No,No,Weekday,Night,Motorcycle rider,Male,31,26_to_39
20211259,NSW,1,2021,Thursday,12:35:00,Single,1,No,No,No,70,Major Cities of Australia,Sydney - South West,Liverpool,National or State Highway,No,No,Weekday,Day,Pedestrian,Male,17,17_to_25
20215024,WA,1,2021,Friday,13:45:00,Single,1,No,No,No,110,Inner Regional Australia,Perth - North East,Swan,Local Road,No,No,Weekday,Day,Motorcycle rider,Male,37,26_to_39
20211168,NSW,1,2021,Tuesday,06:03:00,Multiple,1,No,No,No,80,Major Cities of Australia,Sydney - Outer West and Blue Mountains,Penrith,Arterial Road,No,No,Weekday,Day,Driver,Male,19,17_to_25
20211051,NSW,1,2021,Sunday,21:00:00,Multiple,3,No,No,No,100,Inner Regional Australia,Hunter Valley exc Newcastle,Muswellbrook,Local Road,No,No,Weekend,Night,Passenger,Female,62,40_to_64
20211051,NSW,1,2021,Sunday,21:00:00,Multiple,3,No,No,No,100,Inner Regional Australia,Hunter Valley exc Newcastle,Muswellbrook,Local Road,No,No,Weekend,Night,Driver,Male,34,26_to_39
20211051,NSW,1,2021,Sunday,21:00:00,Multiple,3,No,No,No,100,Inner Regional Australia,Hunter Valley exc Newcastle,Muswellbrook,Local Road,No,No,Weekend,Night,Driver,Male,44,40_to_64
20211062,NSW,1,2021,Monday,00:31:00,Single,1,No,No,No,80,Inner Regional Australia,Mid North Coast,Port Macquarie-Hastings,Local Road,No,No,Weekend,Night,Driver,Female,38,26_to_39
20212142,Vic,1,2021,Saturday,21:48:00,Multiple,1,No,No,No,100,Inner Regional Australia,Bendigo,Greater Bendigo,Arterial Road,No,No,Weekend,Night,Driver,Male,29,26_to_39
20215101,WA,1,2021,Tuesday,11:17:00,Multiple,1,No,No,No,110,Very Remote Australia,Western Australia - Outback (South),Ravensthorpe,National or State Highway,No,No,Weekday,Day,Pedestrian,Male,57,40_to_64
20215002,WA,1,2021,Tuesday,07:05:00,Multiple,1,No,No,No,70,Major Cities of Australia,Perth - North West,Wanneroo,Arterial Road,No,No,Weekday,Day,Driver,Male,32,26_to_39
20211219,NSW,1,2021,Sunday,08:49:00,Multiple,1,No,No,No,60,Major Cities of Australia,Sydney - Ryde,Parramatta,Arterial Road,No,No,Weekend,Day,Motorcycle rider,Male,29,26_to_39
20212147,Vic,1,2021,Saturday,10:00:00,Multiple,1,No,Yes,No,80,Inner Regional Australia,North West,Northern Grampians,National or State Highway,No,No,Weekend,Day,Driver,Male,66,65_to_74
20213203,Qld,1,2021,Saturday,07:00:00,Multiple,1,No,No,No,80,Inner Regional Australia,Wide Bay,Gympie,Local Road,No,No,Weekend,Day,Motorcycle rider,Male,29,26_to_39
20213237,Qld,1,2021,Sunday,17:00:00,Single,1,No,No,No,100,Outer Regional Australia,Central Queensland,Gladstone,Local Road,No,No,Weekend,Day,Driver,Male,24,17_to_25
20214063,SA,1,2021,Friday,07:25:00,Multiple,1,No,No,No,50,Major Cities of Australia,Adelaide - West,Charles Sturt,Sub-arterial Road,Yes,No,Weekday,Day,Pedal cyclist,Male,60,40_to_64
20215027,WA,1,2021,Saturday,05:55:00,Single,1,No,No,No,80,Major Cities of Australia,Perth - South West,Cockburn,National or State Highway,No,No,Weekend,Night,Motorcycle rider,Male,57,40_to_64
20211119,NSW,1,2021,Friday,14:45:00,Single,1,No,No,Yes,110,Outer Regional Australia,Riverina,Wagga Wagga,National or State Highway,No,No,Weekday,Day,Driver,Male,49,40_to_64
20212008,Vic,1,2021,Monday,16:58:00,Multiple,1,No,No,Yes,80,Inner Regional Australia,Melbourne - South East,Cardinia,National or State Highway,No,No,Weekday,Day,Driver,Male,49,40_to_64
20213130,Qld,1,2021,Sunday,10:00:00,Multiple,1,No,No,No,70,Major Cities of Australia,Moreton Bay - South,Moreton Bay,Local Road,No,No,Weekend,Day,Driver,Male,26,26_to_39
20213064,Qld,1,2021,Friday,01:00:00,Single,1,No,No,No,60,Major Cities of Australia,Sunshine Coast,Sunshine Coast,Local Road,Yes,No,Weekday,Night,Pedestrian,Male,21,17_to_25
20213005,Qld,1,2021,Thursday,11:00:00,Single,1,No,No,No,100,Inner Regional Australia,Wide Bay,Bundaberg,National or State Highway,No,No,Weekday,Day,Driver,Male,51,40_to_64
20214064,SA,1,2021,Wednesday,11:54:00,Single,1,No,No,No,10,Major Cities of Australia,Adelaide - South,Mitcham,Local Road,No,No,Weekday,Day,Pedestrian,Male,89,75_or_older
20211047,NSW,1,2021,Saturday,10:38:00,Single,1,No,No,No,100,Outer Regional Australia,Capital Region,Bega Valley,Local Road,No,No,Weekend,Day,Driver,Male,57,40_to_64
