Date ID,Crash ID,Year,Month,Day of week,Dayweek,Time,Christmas Period,Easter Period
date439,20235095,2023,5,Weekday,Monday,17:20:00,No,No
date440,20235059,2023,5,Weekday,Thursday,12:40:00,No,No
date441,20233026,2023,5,Weekend,Saturday,19:00:00,No,No
date442,20231010,2023,5,Weekend,Saturday,22:00:00,No,No
date443,20233102,2023,5,Weekday,Tuesday,05:00:00,No,No
date444,20235037,2023,5,Weekend,Sunday,19:25:00,No,No
date445,20232188,2023,5,Weekend,Saturday,16:52:00,No,No
date446,20232123,2023,5,Weekend,Friday,23:03:00,No,No
date447,20231094,2023,5,Weekend,Saturday,17:58:00,No,No
date448,20233060,2023,5,Weekend,Sunday,18:00:00,No,No
date449,20233060,2023,5,Weekend,Sunday,18:00:00,No,No
date450,20235060,2023,5,Weekend,Saturday,09:18:00,No,No
date451,20233072,2023,5,Weekday,Monday,12:00:00,No,No
date452,20233126,2023,5,Weekday,Thursday,12:00:00,No,No
date453,20235085,2023,5,Weekend,Friday,20:55:00,No,No
date454,20231150,2023,5,Weekday,Thursday,14:10:00,No,No
date455,20232180,2023,5,Weekday,Wednesday,10:26:00,No,No
date456,20235047,2023,5,Weekday,Tuesday,12:32:00,No,No
date457,20233199,2023,5,Weekday,Wednesday,15:00:00,No,No
date458,20235003,2023,5,Weekday,Tuesday,16:45:00,No,No
date459,20234022,2023,5,Weekend,Friday,18:43:00,No,No
date460,20232149,2023,5,Weekend,Sunday,23:35:00,No,No
date461,20236001,2023,5,Weekend,Saturday,23:27:00,No,No
date462,20231114,2023,5,Weekday,Monday,10:05:00,No,No
date463,20232148,2023,5,Weekday,Monday,12:15:00,No,No
date464,20232165,2023,5,Weekday,Thursday,16:57:00,No,No
date465,20233069,2023,5,Weekend,Saturday,20:00:00,No,No
date466,20234021,2023,5,Weekday,Monday,19:30:00,No,No
date467,20232140,2023,5,Weekday,Tuesday,06:26:00,No,No
date468,20233134,2023,5,Weekday,Monday,11:00:00,No,No
date469,20235078,2023,5,Weekday,Wednesday,19:50:00,No,No
date470,20231187,2023,5,Weekday,Friday,11:39:00,No,No
date471,20233086,2023,5,Weekday,Friday,15:00:00,No,No
date472,20231106,2023,5,Weekday,Wednesday,18:55:00,No,No
date473,20236013,2023,5,Weekday,Thursday,19:35:00,No,No
date474,20233010,2023,5,Weekday,Thursday,20:00:00,No,No
date475,20235026,2023,5,Weekday,Wednesday,09:30:00,No,No
date476,20236012,2023,5,Weekday,Thursday,21:39:00,No,No
date477,20233091,2023,5,Weekday,Friday,11:00:00,No,No
date478,20231013,2023,5,Weekday,Tuesday,17:00:00,No,No
date479,20232082,2023,5,Weekday,Friday,11:45:00,No,No
date480,20234058,2023,5,Weekend,Saturday,19:45:00,No,No
date481,20232065,2023,5,Weekday,Monday,19:49:00,No,No
date482,20233169,2023,5,Weekday,Tuesday,05:00:00,No,No
date483,20233021,2023,5,Weekday,Wednesday,02:00:00,No,No
date484,20232001,2023,5,Weekday,Monday,22:40:00,No,No
date485,20233045,2023,5,Weekday,Wednesday,01:00:00,No,No
date486,20235087,2023,5,Weekday,Thursday,01:11:00,No,No
date487,20233050,2023,5,Weekend,Saturday,03:00:00,No,No
date488,20232059,2023,5,Weekday,Wednesday,10:20:00,No,No
date489,20231040,2023,5,Weekday,Thursday,19:00:00,No,No
date490,20231237,2023,5,Weekday,Tuesday,09:50:00,No,No
date491,20231138,2023,5,Weekday,Wednesday,11:00:00,No,No
date492,20235086,2023,5,Weekday,Thursday,19:00:00,No,No
date493,20231136,2023,5,Weekday,Thursday,18:40:00,No,No
date494,20231023,2023,5,Weekday,Tuesday,15:15:00,No,No
date495,20232183,2023,5,Weekday,Wednesday,17:49:00,No,No
date496,20232159,2023,5,Weekday,Friday,17:50:00,No,No
date497,20233023,2023,5,Weekend,Sunday,17:00:00,No,No
date498,20231118,2023,5,Weekday,Wednesday,23:58:00,No,No
date499,20231119,2023,5,Weekend,Sunday,11:32:00,No,No
date500,20231181,2023,5,Weekend,Sunday,11:30:00,No,No
date501,20231042,2023,5,Weekday,Friday,16:45:00,No,No
date502,20233158,2023,5,Weekend,Sunday,06:00:00,No,No
date503,20233013,2023,5,Weekday,Tuesday,07:00:00,No,No
date504,20235106,2023,5,Weekend,Saturday,16:47:00,No,No
date505,20231026,2023,5,Weekday,Wednesday,18:45:00,No,No
date506,20231026,2023,5,Weekday,Wednesday,18:45:00,No,No
date507,20232085,2023,5,Weekday,Thursday,08:00:00,No,No
date508,20232099,2023,5,Weekend,Saturday,13:09:00,No,No
date509,20233139,2023,5,Weekday,Wednesday,11:00:00,No,No
date510,20234005,2023,5,Weekday,Thursday,21:56:00,No,No
date511,20232061,2023,5,Weekend,Sunday,07:15:00,No,No
date512,20232061,2023,5,Weekend,Sunday,07:15:00,No,No
date513,20233055,2023,5,Weekend,Monday,05:00:00,No,No
date514,20234077,2023,5,Weekday,Friday,11:03:00,No,No
date515,20234077,2023,5,Weekday,Friday,11:03:00,No,No
date516,20231196,2023,5,Weekday,Thursday,13:40:00,No,No
date517,20231015,2023,5,Weekday,Tuesday,07:00:00,No,No
date518,20232096,2023,5,Weekday,Monday,08:40:00,No,No
date519,20233128,2023,5,Weekday,Wednesday,18:00:00,No,No
date520,20233152,2023,5,Weekday,Friday,03:00:00,No,No
date521,20233018,2023,5,Weekday,Thursday,16:00:00,No,No
date522,20234055,2023,5,Weekday,Thursday,17:03:00,No,No
date523,20234070,2023,5,Weekday,Wednesday,15:39:00,No,No
date524,20231034,2023,5,Weekday,Friday,10:30:00,No,No
date525,20232144,2023,5,Weekday,Tuesday,05:37:00,No,No
date526,20232007,2023,5,Weekday,Wednesday,19:50:00,No,No
date527,20233088,2023,5,Weekend,Saturday,11:00:00,No,No
date528,20234074,2023,5,Weekday,Friday,07:14:00,No,No
date529,20234003,2023,5,Weekday,Thursday,17:35:00,No,No
date530,20231175,2023,5,Weekday,Tuesday,07:00:00,No,No
date531,20231184,2023,5,Weekday,Thursday,00:42:00,No,No
date532,20233048,2023,5,Weekday,Friday,02:00:00,No,No
date533,20234060,2023,5,Weekday,Monday,09:35:00,No,No
date534,20235015,2023,5,Weekend,Sunday,07:37:00,No,No
date535,20232158,2023,5,Weekday,Tuesday,16:30:00,No,No
date536,20232185,2023,5,Weekday,Tuesday,15:03:00,No,No
date537,20232192,2023,5,Weekend,Friday,18:05:00,No,No
date538,20232049,2023,5,Weekday,Wednesday,18:20:00,No,No
date539,20233138,2023,5,Weekday,Friday,09:00:00,No,No
date540,20233160,2023,5,Weekend,Saturday,11:00:00,No,No
date541,20234007,2023,4,Weekend,Saturday,19:13:00,No,No
date542,20235096,2023,4,Weekday,Monday,11:39:00,No,Yes
date543,20233019,2023,4,Weekend,Friday,18:00:00,No,Yes
date544,20232064,2023,4,Weekend,Sunday,20:50:00,No,No
date545,20231058,2023,4,Weekend,Saturday,18:10:00,No,No
date546,20231084,2023,4,Weekend,Saturday,19:00:00,No,No
date547,20233189,2023,4,Weekend,Sunday,22:00:00,No,No
date548,20233189,2023,4,Weekend,Sunday,22:00:00,No,No
date549,20233189,2023,4,Weekend,Sunday,22:00:00,No,No
date550,20235014,2023,4,Weekend,Friday,19:00:00,No,No
date551,20233095,2023,4,Weekend,Friday,23:00:00,No,No
date552,20232124,2023,4,Weekday,Tuesday,01:00:00,No,No
date553,20236007,2023,4,Weekend,Sunday,06:25:00,No,Yes
date554,20235099,2023,4,Weekend,Sunday,07:10:00,No,Yes
date555,20235072,2023,4,Weekday,Thursday,09:26:00,No,No
date556,20232156,2023,4,Weekend,Saturday,03:34:00,No,No
date557,20231215,2023,4,Weekend,Saturday,14:29:00,No,No
date558,20231020,2023,4,Weekend,Sunday,12:09:00,No,No
date559,20233043,2023,4,Weekend,Saturday,06:00:00,No,No
date560,20231125,2023,4,Weekend,Saturday,10:00:00,No,No
date561,20236018,2023,4,Weekday,Friday,09:19:00,No,Yes
date562,20231224,2023,4,Weekday,Thursday,14:30:00,No,Yes
date563,20233154,2023,4,Weekend,Sunday,22:00:00,No,No
date564,20231054,2023,4,Weekday,Monday,06:45:00,No,No
date565,20232178,2023,4,Weekend,Saturday,00:21:00,No,No
date566,20233146,2023,4,Weekday,Wednesday,14:00:00,No,No
date567,20232047,2023,4,Weekday,Tuesday,20:45:00,No,No
date568,20232155,2023,4,Weekday,Wednesday,15:55:00,No,No
date569,20233047,2023,4,Weekday,Wednesday,19:00:00,No,No
date570,20231037,2023,4,Weekday,Tuesday,15:50:00,No,No
date571,20234065,2023,4,Weekday,Thursday,02:00:00,No,Yes
date572,20231214,2023,4,Weekday,Thursday,10:50:00,No,No
date573,20235010,2023,4,Weekday,Wednesday,12:39:00,No,No
date574,20232005,2023,4,Weekday,Monday,06:35:00,No,No
date575,20235028,2023,4,Weekday,Wednesday,11:23:00,No,No
date576,20235038,2023,4,Weekday,Tuesday,10:52:00,No,No
date577,20232058,2023,4,Weekday,Tuesday,01:11:00,No,No
date578,20234051,2023,4,Weekday,Tuesday,22:26:00,No,No
date579,20233165,2023,4,Weekday,Tuesday,02:00:00,No,No
date580,20231164,2023,4,Weekday,Friday,14:19:00,No,No
date581,20231112,2023,4,Weekday,Wednesday,10:55:00,No,No
date582,20235051,2023,4,Weekday,Monday,22:50:00,No,No
date583,20231009,2023,4,Weekday,Tuesday,23:09:00,No,No
date584,20231009,2023,4,Weekday,Tuesday,23:09:00,No,No
date585,20231009,2023,4,Weekday,Tuesday,23:09:00,No,No
date586,20231009,2023,4,Weekday,Tuesday,23:09:00,No,No
date587,20231223,2023,4,Weekday,Monday,20:00:00,No,No
date588,20231170,2023,4,Weekday,Thursday,07:30:00,No,No
date589,20231049,2023,4,Weekday,Friday,15:30:00,No,No
date590,20233024,2023,4,Weekday,Wednesday,04:00:00,No,No
date591,20235064,2023,4,Weekday,Friday,17:04:00,No,No
date592,20231212,2023,4,Weekday,Thursday,19:20:00,No,No
date593,20233087,2023,4,Weekday,Thursday,09:00:00,No,No
date594,20234018,2023,4,Weekday,Friday,15:26:00,No,No
date595,20235097,2023,4,Weekend,Sunday,19:12:00,No,No
date596,20231021,2023,4,Weekday,Thursday,10:44:00,No,No
date597,20231098,2023,4,Weekend,Sunday,08:20:00,No,No
date598,20232014,2023,4,Weekday,Monday,17:25:00,No,No
date599,20233109,2023,4,Weekday,Thursday,08:00:00,No,No
date600,20233163,2023,4,Weekend,Saturday,19:00:00,No,No
date601,20233030,2023,4,Weekday,Thursday,11:00:00,No,No
date602,20231180,2023,4,Weekend,Saturday,00:55:00,No,No
date603,20231074,2023,4,Weekend,Saturday,16:54:00,No,No
date604,20233142,2023,4,Weekday,Monday,13:00:00,No,Yes
date605,20231075,2023,4,Weekday,Wednesday,09:28:00,No,No
date606,20231080,2023,4,Weekday,Friday,09:25:00,No,Yes
date607,20232176,2023,4,Weekday,Thursday,14:30:00,No,No
date608,20234006,2023,4,Weekday,Tuesday,15:02:00,No,No
date609,20231137,2023,4,Weekday,Wednesday,17:10:00,No,No
date610,20231151,2023,4,Weekday,Friday,06:45:00,No,Yes
date611,20231151,2023,4,Weekday,Friday,06:45:00,No,Yes
date612,20231151,2023,4,Weekday,Friday,06:45:00,No,Yes
date613,20231151,2023,4,Weekday,Friday,06:45:00,No,Yes
date614,20231201,2023,4,Weekday,Wednesday,13:15:00,No,No
date615,20231225,2023,4,Weekday,Thursday,17:45:00,No,No
date616,20232119,2023,4,Weekday,Tuesday,05:45:00,No,No
date617,20232019,2023,4,Weekday,Thursday,14:28:00,No,No
date618,20232019,2023,4,Weekday,Thursday,14:28:00,No,No
date619,20232019,2023,4,Weekday,Thursday,14:28:00,No,No
date620,20232019,2023,4,Weekday,Thursday,14:28:00,No,No
date621,20232019,2023,4,Weekday,Thursday,14:28:00,No,No
date622,20234072,2023,4,Weekend,Friday,20:20:00,No,No
date623,20237011,2023,4,Weekend,Saturday,06:00:00,No,Yes
date624,20232187,2023,4,Weekday,Tuesday,16:02:00,No,No
date625,20232083,2023,4,Weekend,Saturday,02:05:00,No,No
date626,20233104,2023,4,Weekend,Saturday,23:00:00,No,No
date627,20231153,2023,4,Weekday,Monday,13:04:00,No,No
date628,20231067,2023,4,Weekday,Monday,23:28:00,No,Yes
date629,20232004,2023,4,Weekend,Sunday,19:12:00,No,Yes
date630,20232004,2023,4,Weekend,Sunday,19:12:00,No,Yes
date631,20233197,2023,4,Weekday,Thursday,18:00:00,No,Yes
date632,20235105,2023,4,Weekend,Sunday,08:45:00,No,No
date633,20235092,2023,3,Weekend,Saturday,13:19:00,No,No
date634,20235043,2023,3,Weekday,Thursday,13:28:00,No,No
date635,20235054,2023,3,Weekday,Friday,15:54:00,No,No
date636,20235083,2023,3,Weekday,Thursday,09:03:00,No,No
date637,20233143,2023,3,Weekend,Saturday,00:00:00,No,No
date638,20235094,2023,3,Weekend,Friday,23:09:00,No,No
date639,20235004,2023,3,Weekend,Saturday,00:50:00,No,No
date640,20235088,2023,3,Weekday,Thursday,05:53:00,No,No
date641,20231070,2023,3,Weekend,Sunday,15:00:00,No,No
date642,20232189,2023,3,Weekend,Saturday,11:19:00,No,No
date643,20232189,2023,3,Weekend,Saturday,11:19:00,No,No
date644,20235030,2023,3,Weekend,Saturday,01:23:00,No,No
date645,20233192,2023,3,Weekend,Saturday,03:00:00,No,No
date646,20231221,2023,3,Weekend,Saturday,13:35:00,No,No
date647,20235101,2023,3,Weekday,Wednesday,10:34:00,No,No
date648,20231093,2023,3,Weekend,Saturday,13:55:00,No,No
date649,20232110,2023,3,Weekend,Saturday,05:54:00,No,No
date650,20231083,2023,3,Weekend,Saturday,09:50:00,No,No
date651,20232054,2023,3,Weekend,Saturday,11:50:00,No,No
date652,20232186,2023,3,Weekday,Friday,07:23:00,No,No
date653,20231128,2023,3,Weekday,Monday,10:34:00,No,No
date654,20231056,2023,3,Weekday,Tuesday,08:30:00,No,No
date655,20233034,2023,3,Weekend,Saturday,21:00:00,No,No
date656,20233123,2023,3,Weekday,Monday,13:00:00,No,No
date657,20231141,2023,3,Weekend,Friday,19:13:00,No,No
date658,20231182,2023,3,Weekend,Sunday,18:00:00,No,No
date659,20232040,2023,3,Weekend,Sunday,01:15:00,No,No
date660,20231172,2023,3,Weekday,Thursday,12:15:00,No,No
date661,20232062,2023,3,Weekday,Tuesday,13:10:00,No,No
date662,20231124,2023,3,Weekday,Wednesday,16:50:00,No,No
date663,20234016,2023,3,Weekday,Thursday,13:47:00,No,No
date664,20234009,2023,3,Weekend,Saturday,21:52:00,No,No
date665,20233162,2023,3,Weekend,Monday,04:00:00,No,No
date666,20232150,2023,3,Weekday,Tuesday,08:30:00,No,No
date667,20235077,2023,3,Weekday,Tuesday,10:10:00,No,No
date668,20234026,2023,3,Weekday,Wednesday,06:39:00,No,No
date669,20231014,2023,3,Weekday,Tuesday,12:55:00,No,No
date670,20235102,2023,3,Weekday,Friday,09:45:00,No,No
date671,20233179,2023,3,Weekday,Tuesday,08:00:00,No,No
date672,20232143,2023,3,Weekday,Friday,15:05:00,No,No
date673,20233003,2023,3,Weekday,Tuesday,12:00:00,No,No
date674,20231185,2023,3,Weekday,Thursday,23:00:00,No,No
date675,20235098,2023,3,Weekday,Friday,16:51:00,No,No
date676,20231176,2023,3,Weekday,Wednesday,19:50:00,No,No
date677,20235080,2023,3,Weekday,Tuesday,00:41:00,No,No
date678,20233147,2023,3,Weekday,Friday,00:00:00,No,No
date679,20231149,2023,3,Weekday,Friday,13:40:00,No,No
date680,20232003,2023,3,Weekday,Wednesday,06:43:00,No,No
date681,20232055,2023,3,Weekday,Thursday,21:23:00,No,No
date682,20232170,2023,3,Weekday,Wednesday,00:16:00,No,No
date683,20232117,2023,3,Weekday,Wednesday,09:24:00,No,No
date684,20231115,2023,3,Weekday,Friday,05:50:00,No,No
date685,20235009,2023,3,Weekday,Monday,22:31:00,No,No
date686,20237007,2023,3,Weekday,Wednesday,20:50:00,No,No
date687,20235001,2023,3,Weekday,Tuesday,17:08:00,No,No
date688,20232101,2023,3,Weekday,Wednesday,09:45:00,No,No
date689,20232078,2023,3,Weekday,Thursday,13:05:00,No,No
date690,20234017,2023,3,Weekday,Friday,14:38:00,No,No
date691,20234049,2023,3,Weekday,Thursday,19:47:00,No,No
date692,20234061,2023,3,Weekday,Friday,11:10:00,No,No
date693,20236009,2023,3,Weekday,Wednesday,06:48:00,No,No
date694,20231096,2023,3,Weekday,Friday,15:40:00,No,No
date695,20232068,2023,3,Weekday,Thursday,08:50:00,No,No
date696,20233044,2023,3,Weekday,Tuesday,12:00:00,No,No
date697,20231229,2023,3,Weekday,Thursday,21:14:00,No,No
date698,20233184,2023,3,Weekday,Friday,05:00:00,No,No
date699,20233202,2023,3,Weekday,Thursday,11:00:00,No,No
date700,20233015,2023,3,Weekend,Saturday,17:00:00,No,No
date701,20234041,2023,3,Weekday,Monday,18:50:00,No,No
date702,20231158,2023,3,Weekday,Monday,11:20:00,No,No
date703,20231158,2023,3,Weekday,Monday,11:20:00,No,No
date704,20231158,2023,3,Weekday,Monday,11:20:00,No,No
date705,20231039,2023,3,Weekday,Monday,19:45:00,No,No
date706,20232130,2023,3,Weekday,Thursday,17:20:00,No,No
date707,20232130,2023,3,Weekday,Thursday,17:20:00,No,No
date708,20233188,2023,3,Weekend,Saturday,10:00:00,No,No
date709,20231065,2023,3,Weekday,Wednesday,06:00:00,No,No
date710,20232106,2023,3,Weekend,Sunday,17:24:00,No,No
date711,20232060,2023,3,Weekend,Sunday,13:00:00,No,No
date712,20234036,2023,3,Weekday,Tuesday,07:49:00,No,No
date713,20234063,2023,3,Weekday,Friday,17:42:00,No,No
date714,20231143,2023,3,Weekday,Monday,10:20:00,No,No
date715,20231236,2023,3,Weekday,Tuesday,20:26:00,No,No
date716,20232109,2023,3,Weekend,Saturday,03:08:00,No,No
date717,20233167,2023,3,Weekday,Thursday,07:00:00,No,No
date718,20234014,2023,3,Weekday,Tuesday,11:22:00,No,No
date719,20237012,2023,3,Weekday,Thursday,16:45:00,No,No
date720,20231178,2023,3,Weekday,Wednesday,14:20:00,No,No
date721,20231064,2023,3,Weekend,Saturday,06:10:00,No,No
date722,20233038,2023,3,Weekday,Friday,16:00:00,No,No
date723,20233062,2023,3,Weekday,Wednesday,13:00:00,No,No
date724,20233064,2023,3,Weekday,Friday,01:00:00,No,No
date725,20234012,2023,3,Weekday,Monday,13:40:00,No,No
date726,20234012,2023,3,Weekday,Monday,13:40:00,No,No
date727,20234023,2023,3,Weekday,Friday,12:45:00,No,No
date728,20234033,2023,3,Weekend,Saturday,06:15:00,No,No
date729,20234044,2023,3,Weekday,Wednesday,07:32:00,No,No
date730,20234044,2023,3,Weekday,Wednesday,07:32:00,No,No
date731,20236005,2023,3,Weekday,Thursday,12:46:00,No,No
date732,20231108,2023,3,Weekday,Wednesday,14:09:00,No,No
date733,20231122,2023,3,Weekday,Wednesday,14:20:00,No,No
date734,20231130,2023,3,Weekday,Monday,10:45:00,No,No
date735,20231152,2023,3,Weekend,Saturday,21:30:00,No,No
date736,20231152,2023,3,Weekend,Saturday,21:30:00,No,No
date737,20231152,2023,3,Weekend,Saturday,21:30:00,No,No
date738,20231210,2023,3,Weekday,Tuesday,08:50:00,No,No
date739,20231218,2023,3,Weekday,Tuesday,17:20:00,No,No
date740,20231029,2023,3,Weekday,Friday,17:46:00,No,No
date741,20233097,2023,3,Weekday,Monday,11:00:00,No,No
date742,20234037,2023,3,Weekend,Saturday,00:30:00,No,No
date743,20235071,2023,3,Weekend,Sunday,14:48:00,No,No
date744,20231089,2023,2,Weekend,Sunday,20:19:00,No,No
date745,20233137,2023,2,Weekday,Thursday,20:00:00,No,No
date746,20233157,2023,2,Weekday,Wednesday,18:00:00,No,No
date747,20231109,2023,2,Weekend,Saturday,22:15:00,No,No
date748,20233028,2023,2,Weekend,Friday,22:00:00,No,No
date749,20235074,2023,2,Weekend,Saturday,08:05:00,No,No
date750,20232084,2023,2,Weekend,Saturday,14:58:00,No,No
date751,20232081,2023,2,Weekend,Sunday,12:15:00,No,No
date752,20231135,2023,2,Weekend,Sunday,06:55:00,No,No
date753,20231135,2023,2,Weekend,Sunday,06:55:00,No,No
date754,20235091,2023,2,Weekend,Sunday,06:55:00,No,No
date755,20235090,2023,2,Weekday,Thursday,13:18:00,No,No
date756,20231095,2023,2,Weekend,Sunday,12:49:00,No,No
date757,20232112,2023,2,Weekend,Sunday,07:43:00,No,No
date758,20231211,2023,2,Weekend,Saturday,14:33:00,No,No
date759,20235022,2023,2,Weekend,Sunday,09:08:00,No,No
date760,20231066,2023,2,Weekend,Sunday,11:40:00,No,No
date761,20232077,2023,2,Weekday,Tuesday,12:55:00,No,No
date762,20233022,2023,2,Weekend,Friday,23:00:00,No,No
date763,20231208,2023,2,Weekend,Saturday,22:40:00,No,No
date764,20233140,2023,2,Weekend,Saturday,23:00:00,No,No
date765,20232033,2023,2,Weekday,Thursday,07:00:00,No,No
date766,20233153,2023,2,Weekday,Thursday,06:00:00,No,No
date767,20234002,2023,2,Weekend,Sunday,19:00:00,No,No
date768,20234046,2023,2,Weekday,Thursday,17:20:00,No,No
date769,20232113,2023,2,Weekday,Monday,10:26:00,No,No
date770,20234083,2023,2,Weekend,Friday,23:00:00,No,No
date771,20235093,2023,2,Weekend,Saturday,23:55:00,No,No
date772,20233133,2023,2,Weekday,Thursday,21:00:00,No,No
date773,20238001,2023,2,Weekday,Tuesday,02:45:00,No,No
date774,20232011,2023,2,Weekday,Monday,11:55:00,No,No
date775,20232038,2023,2,Weekday,Tuesday,07:29:00,No,No
date776,20234019,2023,2,Weekday,Thursday,21:15:00,No,No
date777,20231238,2023,2,Weekday,Friday,14:30:00,No,No
date778,20232018,2023,2,Weekday,Thursday,12:27:00,No,No
date779,20232023,2023,2,Weekday,Wednesday,16:39:00,No,No
date780,20232056,2023,2,Weekday,Wednesday,20:01:00,No,No
date781,20233166,2023,2,Weekday,Friday,13:00:00,No,No
date782,20232032,2023,2,Weekday,Wednesday,14:49:00,No,No
date783,20232045,2023,2,Weekday,Friday,07:15:00,No,No
date784,20235061,2023,2,Weekday,Thursday,16:04:00,No,No
date785,20231168,2023,2,Weekday,Thursday,02:25:00,No,No
date786,20234013,2023,2,Weekday,Friday,03:23:00,No,No
date787,20234039,2023,2,Weekday,Monday,20:50:00,No,No
date788,20236021,2023,2,Weekday,Tuesday,22:45:00,No,No
date789,20232041,2023,2,Weekday,Thursday,19:19:00,No,No
date790,20235107,2023,2,Weekday,Tuesday,19:32:00,No,No
date791,20235002,2023,2,Weekday,Thursday,22:16:00,No,No
date792,20233173,2023,2,Weekday,Wednesday,15:00:00,No,No
date793,20232173,2023,2,Weekday,Thursday,04:45:00,No,No
date794,20232067,2023,2,Weekday,Tuesday,05:45:00,No,No
date795,20236003,2023,2,Weekday,Friday,13:40:00,No,No
date796,20232146,2023,2,Weekday,Tuesday,19:22:00,No,No
date797,20233130,2023,2,Weekend,Saturday,13:00:00,No,No
date798,20231030,2023,2,Weekday,Monday,14:25:00,No,No
date799,20231051,2023,2,Weekend,Sunday,13:00:00,No,No
date800,20232114,2023,2,Weekday,Tuesday,13:20:00,No,No
date801,20232028,2023,2,Weekday,Monday,15:49:00,No,No
date802,20232063,2023,2,Weekend,Saturday,15:59:00,No,No
date803,20233073,2023,2,Weekend,Saturday,14:00:00,No,No
date804,20234010,2023,2,Weekday,Monday,12:21:00,No,No
date805,20234032,2023,2,Weekday,Wednesday,18:29:00,No,No
date806,20235008,2023,2,Weekday,Wednesday,14:30:00,No,No
date807,20234071,2023,2,Weekday,Friday,10:53:00,No,No
date808,20232015,2023,2,Weekday,Thursday,09:05:00,No,No
date809,20233190,2023,2,Weekend,Saturday,08:00:00,No,No
date810,20234047,2023,2,Weekend,Friday,22:00:00,No,No
date811,20231097,2023,2,Weekend,Saturday,02:40:00,No,No
date812,20232184,2023,2,Weekday,Thursday,13:35:00,No,No
date813,20234034,2023,2,Weekend,Sunday,21:00:00,No,No
date814,20234004,2023,2,Weekday,Thursday,14:10:00,No,No
date815,20231147,2023,2,Weekend,Saturday,11:10:00,No,No
date816,20231163,2023,2,Weekend,Saturday,13:00:00,No,No
date817,20231169,2023,2,Weekday,Monday,23:20:00,No,No
date818,20231169,2023,2,Weekday,Monday,23:20:00,No,No
